,EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
61,212707456,13 53 42.968,-08 04 32.02,1,17.146,,,,13534296-0804320,6174-301-1-0158-0169,STAR,gri,,-1,2,-3,2,,,,,,,19.704,0.038,17.781,0.006,17.105,0.005,16.874,0.005,16.769,0.011,15.977,0.097,15.423,0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,ABD-222-111-000-0-0,47.2,
62,212707475,13 13 07.526,-08 04 30.26,1,14.723,,,410-056509,13130753-0804303,,STAR,gri,rpm,2.2,2.1,-14.5,2.2,,,15.611,0.01,14.851,0.04,,,15.241,0.02,14.684,0.06,14.501,0.03,,,13.588,0.026,13.181,0.025,13.176,0.026,5558,163,163,4.481,0.06,0.66,-0.362,0.25,0.45,0.871,0.997,0.088,0.867,0.075,0.075,1.248,0.375,1.12,787.3,898.2,96.83,0.054,0.032,0.024,AAA-222-111-000-0-0,,
63,212707482,13 28 43.821,-08 04 29.87,1,18.005,,,,13284381-0804298,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.47,0.145,15.778,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,BBU-220-110-000-0-0,25.5,
64,212707495,13 30 33.252,-08 04 28.07,1,14.099,,,410-057012,13303326-0804280,,STAR,gri,rpm,-21.7,1.8,2.4,2.1,,,15.203,0.02,14.364,0.05,,,14.747,0.03,14.083,0.02,13.821,0.11,,,12.774,0.026,12.316,0.022,12.264,0.024,5253,102,123,4.557,0.045,0.063,-0.248,0.25,0.4,0.78,0.106,0.078,0.835,0.068,0.082,1.661,0.383,0.366,462.8,72.98,53.16,0.04,0.023,0.013,AAA-222-111-000-0-0,,
65,212707499,13 32 47.142,-08 04 27.77,1,14.095,,,410-057089,13324714-0804277,,STAR,gri,rpm,-42,1.9,-0.2,2.2,,,15.708,0.03,14.544,0.04,,,15.15,0.04,14.022,0.01,13.643,0.04,,,12.331,0.024,11.727,0.024,11.71,0.027,4407,53,70,4.686,0.05,0.025,0.001,0.18,0.24,0.617,0.034,0.062,0.681,0.036,0.072,2.85,0.738,0.31,235.8,17.33,33.25,0.032,0.01,0.007,AAA-222-111-000-0-0,,
66,212707501,13 55 24.994,-08 04 27.62,1,14.533,,,410-057816,13552500-0804276,,STAR,JHK,rpm,-16.7,2.7,-12.7,3.1,,,,,,,,,,,,,,,,,12.311,0.024,11.7,0.026,11.462,0.025,3717,147,118,4.926,0.064,0.04,-0.02,0.36,0.08,0.352,0.048,0.057,0.376,0.05,0.112,8.462,2.848,1.863,104.9,18.91,19.63,0.022,0.014,0.007,AAA-222-111-000-0-0,,
67,212707505,13 32 16.901,-08 04 27.52,1,11.079,,5545-449-1,410-057070,13321690-0804274,,STAR,gri,plx,-41.3,2.2,-1.8,2.4,,,11.618,0.102,11.295,0.123,,,11.34,0.11,11.003,0.04,10.967,0.03,,,10.209,0.023,10.008,0.023,9.959,0.025,6496,199,199,4.146,0.07,0.084,0.006,0.12,0.18,1.592,0.181,0.137,1.341,0.07,0.098,0.312,0.09,0.082,365.7,37.04,37.04,0.039,0.02,0.013,AAA-222-111-000-0-0,,
68,212707506,13 14 31.124,-08 04 27.42,1,13.558,,,410-056544,13143112-0804273,,STAR,gri,rpm,-20.6,5.4,-12.7,5,,,14.39,0.04,13.717,0.02,,,14.012,0.05,13.535,0.03,13.363,0.05,,,12.468,0.021,12.158,0.03,12.091,0.025,5871,145,145,4.393,0.075,0.24,-0.277,0.3,0.36,1.037,0.383,0.138,0.942,0.112,0.08,0.825,0.314,0.491,592.9,225.5,88.26,0.041,0.029,0.012,AAA-222-111-000-0-0,,
69,212707527,13 50 57.107,-08 04 25.92,1,18.181,,,,13505710-0804259,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.629,0.151,15.892,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,BCU-220-110-000-0-0,85.2,
70,212707537,13 25 18.043,-08 04 25.22,1,14.524,,,410-056870,13251804-0804251,,STAR,gri,rpm,-29.2,2.5,5.6,2.9,,,15.219,0.1,14.717,0.14,,,14.914,0.05,14.531,0.05,14.357,0.1,,,13.509,0.026,13.211,0.022,13.143,0.045,6055,147,184,4.34,0.15,0.18,-0.819,0.25,0.45,1.006,0.284,0.222,0.832,0.052,0.073,0.791,0.568,0.378,926.8,295,190.6,0.051,0.029,0.018,AAA-222-111-000-0-0,,
71,212707545,13 27 39.049,-08 04 24.19,1,13.053,,,410-056925,13273905-0804242,,STAR,gri,rpm,-7.5,1.7,-20.4,2.1,,,13.91,0.05,13.229,0.02,,,13.531,0.04,13.043,0.01,12.848,0.11,,,12.017,0.028,11.747,0.031,11.635,0.024,5893,142,118,4.304,0.13,0.26,-0.183,0.25,0.25,1.178,0.386,0.226,1.017,0.09,0.09,0.596,0.37,0.346,554.4,174.8,116,0.044,0.028,0.014,AAA-222-111-000-0-0,,
72,212707566,13 15 52.496,-08 04 22.79,1,14.216,,,410-056585,13155250-0804226,,STAR,gri,rpm,-14.9,2.5,-0.3,2.8,,,15.252,0.03,14.443,0.03,,,14.84,0.05,14.188,0.05,13.948,0.05,,,12.931,0.022,12.516,0.026,12.384,0.029,5305,128,161,4.529,0.05,0.84,-0.196,0.25,0.55,0.845,1.424,0.101,0.881,0.052,0.094,1.414,0.407,1.335,530.8,810.6,69.56,0.043,0.028,0.014,AAA-222-111-000-0-0,,
73,212707571,13 54 26.653,-08 04 21.87,1,15.593,,,410-057785,13542663-0804219,6174-301-1-0159-0012,STAR,gri,rpm,24.1,2.1,-27.5,2.3,,,16.819,0.05,15.91,0.05,,,16.366,0.01,15.647,0.05,15.262,0.05,,,14.207,0.036,13.717,0.037,13.513,0.046,4989,154,192,4.666,0.1,0.05,-0.843,0.3,0.42,0.598,0.068,0.095,0.636,0.056,0.078,2.81,1.542,0.552,635.3,72.61,134.6,0.051,0.041,0.029,AAA-222-111-000-0-0,,
74,212707599,13 50 38.687,-08 04 19.27,1,17.792,,,,13503868-0804192,,STAR,J,rpm,6,1,6,5,,,,,,,,,,,,,,,,,16.275,0.136,15.573,0.14,14.799,0.125,3789,446,297,4.931,0.12,0.16,-0.113,0.2,0.32,0.325,0.171,0.097,0.359,0.191,0.136,9.459,7.557,5.302,621.2,455.3,228.3,0.041,0.026,0.013,BBB-222-111-000-0-0,,0819-0315835
75,212707615,13 43 02.600,-08 04 18.02,1,16.328,,,,13430259-0804180,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.359,0.024,13.777,0.023,13.585,0.044,3745,295,184,4.952,0.08,0.096,-0.16,0.25,0.3,0.312,0.108,0.08,0.339,0.113,0.113,9.858,5.766,3.638,235.5,109.3,74.67,0.044,0.027,0.015,AAA-222-111-000-0-0,,
76,212707624,13 18 53.383,-08 04 17.20,1,13.179,,,410-056669,13185338-0804171,,STAR,gri,rpm,-9.6,2.3,-4.5,1.7,,,13.776,0.09,13.294,0.09,,,13.469,0.1,13.165,0.08,13.055,0.12,,,12.187,0.024,11.924,0.022,11.867,0.024,6128,150,150,4.179,0.125,0.15,-0.212,0.24,0.36,1.351,0.285,0.235,1.08,0.12,0.144,0.4,0.264,0.182,719.8,157.6,129.3,0.04,0.018,0.013,AAA-222-111-s0s-0-0,,
77,212707630,13 30 47.080,-08 04 16.89,1,12.69,,,410-057022,13304708-0804169,,STAR,gri,rpm,-3,1.1,-5.4,1.3,,,13.203,0.04,12.715,0.02,,,12.901,0.04,12.62,0.01,12.489,0.07,,,11.721,0.026,11.43,0.022,11.404,0.023,6287,176,126,4.169,0.11,0.176,-0.37,0.25,0.5,1.363,0.407,0.184,1.078,0.154,0.184,0.379,0.181,0.176,595.5,170.2,97.9,0.041,0.015,0.011,AAA-222-111-000-0-0,,
78,212707631,14 08 53.771,-08 04 16.89,1,18.398,,,,14085377-0804168,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.833,0.212,15.858,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,CCU-220-110-000-0-0,32.8,
79,212707635,14 01 18.823,-08 04 16.74,1,14.036,,,410-058037,14011882-0804169,,STAR,gri,rpm,-8.1,2.7,2.6,3.3,,,15.244,0.05,14.362,0.06,,,14.753,0.03,14.066,0.03,13.729,0.11,,,12.547,0.024,11.993,0.025,11.91,0.026,4990,99,79,2.852,0.396,0.594,-0.84,0.25,0.55,5.334,5.557,1.601,0.9,0.049,0.068,0.005,0.01,0.004,2606,2516,815.6,0.057,0.03,0.025,AAA-222-111-000-0-0,,
80,212707638,14 00 41.129,-08 04 16.51,1,18.618,,,,14004112-0804165,6166-301-5-0170-0267,STAR,gri,rpm,-54,4,-47,4,,,,,,,24.086,0.929,20.771,0.034,19.278,0.014,17.696,0.008,16.775,0.011,15.355,0.054,14.828,0.064,14.471,0.072,3080,30,30,5.176,0.02,0.02,0.091,0.05,0.05,0.155,0.003,0.003,0.132,0.003,0.003,35.44,2.126,2.126,135.6,9.298,4.068,0.03,0.002,0.005,AAA-222-111-000-0-0,,
81,212707676,14 03 26.514,-08 04 13.40,1,13.761,,,410-058094,14032651-0804133,6174-301-6-0165-0012,STAR,gri,rpm,-12.2,1.8,1,2,,,14.546,0.03,13.928,0.01,,,14.16,0.03,13.751,0.02,13.59,0.05,,,12.73,0.027,12.374,0.023,12.347,0.024,5975,117,117,4.198,0.22,0.308,-0.515,0.3,0.48,1.203,0.501,0.303,0.91,0.124,0.069,0.42,0.543,0.265,837.2,261.4,232.9,0.05,0.031,0.017,AAA-222-111-000-0-0,,
82,212707714,13 57 22.595,-08 04 09.59,1,15.041,,,410-057884,13572258-0804097,6166-301-3-0167-0213,STAR,gri,rpm,1.1,2.8,-1.3,3.2,,,15.546,0.19,15.083,0.14,,,15.241,0.18,14.974,0.08,14.807,0.05,,,14.17,0.036,13.769,0.03,13.83,0.044,5662,281,281,4.326,0.192,0.64,-0.519,0.4,0.56,1.053,1.078,0.259,0.877,0.071,0.071,0.685,0.72,0.614,1320,1192,334.8,0.039,0.022,0.012,AAA-222-111-000-0-0,,
83,212707726,13 54 28.751,-08 04 08.11,1,17.73,,,,13542875-0804081,6174-301-1-0159-0173,STAR,gri,rpm,-5,3,-1,3,,,,,,,20.951,0.094,18.823,0.009,17.764,0.006,17.261,0.006,17.002,0.012,15.834,0.083,15.489,0.122,14.93,0.146,4328,68,51,4.912,0.055,0.165,-1.101,0.55,0.25,0.371,0.158,0.052,0.432,0.16,0.064,7.735,2.604,3.99,681.4,314.9,108.1,0.069,0.02,0.031,ABB-222-111-000-0-0,,
84,212707731,13 27 36.584,-08 04 07.38,1,14.729,,,410-056923,13273658-0804074,,STAR,gri,rpm,4.1,2.5,-3,2.9,,,15.813,0.08,14.939,0.01,,,15.341,0.04,14.656,0.051,14.466,0.03,,,13.304,0.026,12.859,0.022,12.802,0.029,5202,126,126,3.558,0.924,0.77,-0.57,0.54,0.45,2.05,3.648,1.312,0.888,0.042,0.067,0.047,1.801,0.043,1677,2165,1152,0.045,0.022,0.014,AAA-222-111-000-0-0,,
85,212707734,14 03 58.044,-08 04 06.88,1,15.296,,,410-058124,14035805-0804063,,STAR,BV,col,,,,,,,17,0.11,15.579,0.055,,,,,,,,,,,13.104,0.026,12.542,0.025,12.383,0.026,3905,829,244,4.892,0.1,0.28,-0.202,0.25,0.4,0.386,0.33,0.11,0.427,0.333,0.143,7.063,4.795,5.026,173.9,255,55.79,0.04,0.029,0.016,AAA-222-111-000-0-0,,
86,212707741,13 56 34.069,-08 04 06.07,1,18.502,,,,,6166-301-3-0167-0274,STAR,gri,,-9,3,2,3,,,,,,,21.011,0.094,19.26,0.012,18.501,0.009,18.177,0.009,17.983,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,212707743,13 13 50.903,-08 04 05.81,1,13.08,,,410-056524,13135090-0804059,,STAR,gri,rpm,-68.9,27.5,-63.6,12.5,,,14.125,0.02,13.263,0.04,,,13.673,0.05,12.993,0.03,12.826,0.04,,,11.82,0.022,11.458,0.027,11.405,0.023,5390,159,127,4.543,0.04,0.08,-0.183,0.25,0.3,0.804,0.119,0.071,0.841,0.108,0.09,1.571,0.318,0.443,315.3,58.91,41.94,0.033,0.017,0.012,AAA-222-111-000-0-0,,
88,212707772,13 34 05.826,-08 04 03.02,1,13.925,,,410-057132,13340582-0804031,,STAR,gri,rpm,-28.6,1.8,13.4,2.1,,,15.201,0.02,14.384,0.26,,,14.747,0.03,13.878,0.03,13.573,0.04,,,12.472,0.026,11.909,0.023,11.81,0.024,4787,75,75,4.629,0.045,0.025,-0.125,0.2,0.24,0.69,0.041,0.064,0.752,0.041,0.065,2.24,0.453,0.244,312,23.08,33.67,0.038,0.02,0.014,AAA-222-111-000-0-0,,
89,212707784,13 51 09.474,-08 04 02.09,1,17.812,,,,13510947-0804020,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.293,0.117,15.81,0.159,15.231,0.174,3827,1250,416,4.958,0.135,0.297,-0.243,0.3,0.54,0.311,0.283,0.115,0.347,0.325,0.163,8.971,13.67,6.733,595.8,997.6,273.6,0.04,0.024,0.012,BCC-222-111-000-0-0,,
90,212707792,13 57 13.136,-08 04 01.35,1,13.296,,,410-057882,13571314-0804014,,STAR,gri,rpm,3.4,2.1,4.2,1.9,,,13.839,0.03,13.336,0.02,,,13.51,0.02,13.225,0.08,13.101,0.03,,,12.345,0.027,12.073,0.023,12.01,0.024,6182,151,189,4.177,0.15,0.125,-0.221,0.24,0.32,1.351,0.225,0.228,1.07,0.122,0.122,0.398,0.266,0.138,770.5,130.6,132,0.037,0.022,0.01,AAA-222-111-000-0-0,,
91,212707815,13 59 56.755,-08 03 59.13,1,17.994,,,,13595675-0803591,6174-301-4-0162-0260,EXTENDED,gri,,6,3,1,3,,,,,,,19.824,0.064,18.645,0.01,18.071,0.009,17.715,0.01,17.469,0.03,16.882,0.198,,,15.507,0.217,,,,,,,,,,,,,,,,,,,,,,,,,CDC-222-111-000-0-0,47.9,
92,212707816,13 24 46.216,-08 03 59.04,1,13.046,,,410-056851,13244620-0803591,,STAR,gri,rpm,45.1,1.7,-25.7,2,,,14.478,0.048,13.417,0.02,,,13.974,0.01,13.012,0.03,12.648,0.04,,,11.435,0.027,10.91,0.026,10.842,0.024,4704,75,56,4.627,0.024,0.02,-0.01,0.15,0.12,0.697,0.032,0.023,0.764,0.028,0.024,2.22,0.186,0.205,190.7,19.08,9.838,0.056,0.015,0.024,AAA-222-111-000-0-0,,
93,212707825,13 59 44.696,-08 03 57.90,1,13.852,,,410-057994,13594470-0803579,6174-301-4-0162-0046,STAR,gri,rpm,-2.7,2.7,-2.9,2.4,,,14.628,0.01,14.029,0.02,,,14.242,0.02,13.836,0.05,13.685,0.15,,,12.767,0.028,12.453,0.023,12.42,0.03,6060,120,144,4.232,0.135,0.216,-0.251,0.25,0.3,1.265,0.378,0.225,1.024,0.115,0.115,0.457,0.293,0.229,837.2,239.3,137.6,0.05,0.031,0.017,AAA-222-111-000-0-0,,
94,212707828,13 55 41.107,-08 03 57.80,1,12.429,,,410-057826,13554110-0803576,,STAR,gri,rpm,-11.5,1.4,1.1,3.4,,,13.3,0.03,12.615,0.04,,,12.885,0.03,12.378,0.04,12.234,0.11,,,11.178,0.023,10.773,0.025,10.718,0.023,5460,215,107,2.522,1.926,0.045,-0.996,0.8,0.25,8.369,0.549,7.405,0.885,0.143,0.018,0.001,1.078,2.56E-04,2216,142.2,1913,0.035,0.023,0.009,AAA-222-111-000-0-0,,
95,212707836,13 19 24.349,-08 03 57.01,1,13.8,,,410-056686,13192435-0803571,,STAR,gri,rpm,-51.3,2.5,-34.4,2.9,,,15.113,0.04,14.151,0.04,,,14.666,0.05,13.752,0.05,13.429,0.06,,,12.291,0.029,11.759,0.024,11.633,0.026,4799,76,114,4.647,0.036,0.042,-0.317,0.25,0.25,0.657,0.055,0.051,0.708,0.051,0.06,2.417,0.423,0.425,266.6,27.07,32.25,0.052,0.018,0.021,AAA-222-111-000-0-0,,
96,212707862,13 55 44.725,-08 03 54.47,1,15.548,,,410-057827,13554470-0803546,6174-301-2-0159-0116,STAR,gri,,-8.4,2.6,6.6,3,,,15.229,0.03,15.427,0.05,,,15.149,0.04,15.681,0.05,16.157,0.145,,,15.96,0.088,16.066,0.182,,,,,,,,,,,,,,,,,,,,,,,,,,,ACU-220-110-000-0-0,20.6,
97,212707865,13 57 30.579,-08 03 54.38,1,17.891,,,,13573057-0803543,6174-301-3-0161-0338,EXTENDED,gri,,13,3,7,3,,,,,,,20.445,0.136,19.093,0.018,17.922,0.01,17.376,0.01,16.989,0.026,16.413,0.136,15.897,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,BCD-222-111-000-0-0,41.4,
98,212707870,14 08 07.672,-08 03 54.12,1,11.322,,5555-999-1,410-058279,14080768-0803540,,STAR,gri,rpm,-184.2,2.9,69,3.1,,,13.07,0.373,11.881,0.182,,,12.455,0.04,11.359,0.03,10.836,0.05,,,9.459,0.026,8.884,0.044,8.736,0.023,4228,84,67,4.767,0.11,0.05,-0.155,0.25,0.4,0.517,0.067,0.112,0.567,0.079,0.11,4.07,2.381,0.837,49.24,8.612,11.19,0.016,0.005,0.006,AAA-212-111-000-0-0,,
99,212707878,13 54 49.164,-08 03 53.66,1,14.219,,,410-057796,13544915-0803537,,STAR,gri,rpm,-25.1,2.1,-7.1,2.3,,,15.304,0.05,14.411,0.05,,,14.815,0.03,14.093,0.06,13.964,0.19,,,12.798,0.024,12.349,0.03,12.258,0.027,5156,123,123,4.575,0.04,0.048,-0.113,0.16,0.28,0.775,0.06,0.073,0.828,0.062,0.092,1.718,0.4,0.239,447.6,47.72,59.19,0.038,0.022,0.011,AAA-222-111-000-0-0,,
100,212707879,14 03 42.935,-08 03 53.65,1,17.976,,,,14034293-0803536,6174-301-6-0165-0199,STAR,gri,rpm,-1,3,3,3,,,,,,,20.853,0.092,18.804,0.009,17.952,0.007,17.621,0.007,17.459,0.017,16.478,0.139,15.808,0.145,15.38,0.18,4752,95,95,4.699,0.07,0.084,-0.831,0.35,0.42,0.563,0.105,0.065,0.603,0.114,0.047,3.138,0.999,1.007,1606,406.4,239,0.061,0.029,0.029,BBC-222-111-000-0-0,,
101,212707933,13 26 21.394,-08 03 47.27,1,14.439,,,410-056892,13262139-0803472,,STAR,gri,rpm,-13.6,2.5,-43.5,2.9,,,15.823,0.09,14.791,0.03,,,15.325,0.03,14.404,0.03,14.06,0.02,,,12.92,0.026,12.408,0.023,12.357,0.023,4737,76,114,4.636,0.056,0.04,-0.187,0.2,0.36,0.668,0.054,0.079,0.725,0.047,0.093,2.323,0.683,0.346,364.8,36.11,51.14,0.038,0.022,0.011,AAA-222-111-000-0-0,,
102,212707945,13 36 44.722,-08 03 46.15,1,16.276,,,,13364472-0803461,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.986,0.028,13.393,0.033,13.116,0.046,3643,195,195,4.998,0.09,0.09,-0.071,0.16,0.24,0.272,0.09,0.079,0.267,0.134,0.096,12.33,10,4.814,169.3,74.87,60.21,0.041,0.021,0.018,AAA-222-111-000-0-0,,
103,212707947,13 40 42.557,-08 03 46.07,1,13.72,,,410-057330,13404255-0803459,,STAR,gri,rpm,-105.1,2.6,-91.5,3.1,,,15.013,0.07,14.098,0.02,,,14.587,0.05,13.692,0.02,13.348,0.1,,,12.156,0.023,11.61,0.023,11.461,0.024,4566,163,81,4.762,0.08,0.144,-0.736,0.72,0.54,0.51,0.175,0.07,0.556,0.204,0.06,4.064,1.546,1.931,169.6,72.74,50.91,0.035,0.024,0.012,AAA-222-111-000-0-0,,
104,212707973,13 37 41.082,-08 03 43.88,1,16.126,,,,13374108-0803438,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,13.764,0.027,13.159,0.033,12.87,0.027,3544,162,162,5.034,0.091,0.078,-0.05,0.15,0.21,0.249,0.064,0.068,0.241,0.091,0.076,15.05,10.57,4.758,131.5,45.89,39.69,0.027,0.014,0.009,AAA-222-111-000-0-0,,
105,212707989,13 33 31.652,-08 03 42.52,1,17.24,,,,13333165-0803425,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.762,0.095,14.865,0.085,14.344,0.106,3827,353,423,4.92,0.15,0.15,-0.153,0.2,0.28,0.318,0.143,0.129,0.339,0.179,0.179,8.3,11.25,4.235,516.3,317.2,252.3,0.04,0.025,0.014,AAA-222-111-000-0-0,,
106,212708023,13 32 30.762,-08 03 39.42,1,13.05,,,410-057079,13323075-0803393,,STAR,gri,rpm,15.4,1.6,-5.9,1.9,,,14.829,0.04,13.572,0.05,,,14.277,0.05,13.023,0.05,12.525,0.03,,,11.03,0.022,10.411,0.023,10.25,0.022,4092,40,40,4.811,0.02,0.02,-0.146,0.05,0.05,0.473,0.009,0.009,0.531,0.011,0.011,4.999,0.3,0.3,89.26,2.678,2.678,0.019,0.001,0.001,AAA-222-111-000-0-0,,
107,212708046,13 26 54.716,-08 03 37.09,1,14.412,,,410-056901,13265471-0803370,,STAR,gri,rpm,7.8,2.3,-15.1,2.6,,,15.259,0.04,14.595,0.03,,,14.857,0.04,14.398,0.03,14.222,0.1,,,13.317,0.027,13.004,0.029,12.939,0.033,5936,143,143,4.337,0.11,0.22,-0.411,0.3,0.36,1.051,0.36,0.177,0.915,0.116,0.083,0.745,0.383,0.42,895.3,286,160.8,0.058,0.025,0.025,AAA-222-111-000-0-0,,
108,212708048,14 05 38.024,-08 03 36.79,1,14.357,,,410-058178,14053802-0803368,,STAR,gri,rpm,-4.7,2.7,0.8,5.1,,,15.488,0.03,14.602,0.02,,,14.981,0.03,14.351,0.01,14.09,0.1,,,12.945,0.027,12.449,0.021,12.385,0.026,5152,83,104,2.744,0.546,0.728,-1.109,0.3,0.78,6.042,6.639,2.842,0.88,0.021,0.068,0.004,0.014,0.003,3292,3637,1224,0.048,0.034,0.017,AAA-222-111-000-0-0,,
109,212708087,13 56 51.281,-08 03 32.82,1,14.251,,,410-057871,13565128-0803327,,STAR,BV,rpm,-6.7,2.8,-26.1,3.1,,,15.476,0.03,14.434,0.039,,,,,,,,,,,12.456,0.027,11.923,0.027,11.843,0.025,4876,148,148,4.61,0.025,0.04,-0.082,0.12,0.24,0.717,0.06,0.048,0.784,0.066,0.066,2.047,0.25,0.344,328.7,46.45,35.21,0.042,0.02,0.014,AAA-222-111-000-0-0,,
110,212708104,13 54 58.202,-08 03 31.84,1,6.568,67953,5553-1479-1,410-057803,13545822-0803318,,STAR,BV,plx,-175.59,1.78,-33,1.19,30.23,1.54,7.107,0.017,6.629,0.012,,,,,,,,,,,5.361,0.035,5.143,0.027,5.084,0.027,6099,268,230,4.311,0.11,0.176,-0.115,0.2,0.28,1.201,0.272,0.222,1.102,0.137,0.164,0.628,0.368,0.299,35.12,1.054,1.054,0.009,0.003,0.002,AAA-111-111-00d-0-0,,
111,212708125,13 42 01.146,-08 03 29.62,1,10.873,,5546-34-1,410-057377,13420114-0803296,,STAR,gri,plx,-45,2.3,-9.6,2.4,,,11.742,0.112,11.111,0.099,,,11.324,0.04,10.823,0.03,10.679,0.05,,,9.841,0.026,9.537,0.027,9.438,0.023,5744,117,94,4.462,0.025,0.035,-0.123,0.15,0.21,0.952,0.046,0.037,0.973,0.059,0.083,1.089,0.105,0.114,159.1,7.67,7.67,0.03,0.016,0.009,AAA-222-111-000-0-0,,
112,212708141,13 25 50.120,-08 03 28.39,1,15.141,,,410-056881,13255012-0803283,,STAR,gri,rpm,-34.8,3.2,6.1,2.8,,,16.749,0.08,15.525,0.054,,,16.122,0.053,15.097,0.057,14.72,0.08,,,13.491,0.028,12.937,0.027,12.75,0.038,4590,112,112,4.669,0.064,0.04,-0.223,0.3,0.36,0.625,0.063,0.079,0.667,0.079,0.079,2.636,0.903,0.443,416,61.64,63.56,0.065,0.021,0.029,AAA-222-111-000-0-0,,
113,212708145,13 40 16.322,-08 03 27.91,1,18.4,,,,13401632-0803279,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,16.835,0.146,15.956,0.163,15.289,0.202,3774,496,354,4.967,0.13,0.182,-0.251,0.25,0.45,0.304,0.176,0.111,0.328,0.213,0.152,11.11,12.64,6.646,720.7,593.8,325.6,0.06,0.025,0.025,BCC-222-111-000-0-0,,
114,212708151,13 28 09.730,-08 03 26.95,1,14.068,,,410-056940,13280973-0803270,,STAR,gri,rpm,-6,2.4,-1.6,2.7,,,16.439,0.079,14.675,0.03,,,15.488,0.07,14.083,0.1,13.459,0.23,,,11.871,0.029,11.128,0.024,10.895,0.023,4076,146,65,1.021,3.726,0.828,-0.597,0.7,0.98,43.666,50.121,43.221,0.802,0.105,0.228,7.77E-06,4.004,7.31E-06,11950,12760,11810,0.056,0.019,0.027,AAA-222-111-000-0-0,,
115,212708168,14 03 04.226,-08 03 25.29,1,17.401,,,,14030422-0803252,6174-301-6-0164-0351,EXTENDED,gri,,4,3,1,3,,,,,,,20.22,0.085,18.321,0.008,17.415,0.006,17.007,0.006,16.708,0.014,16.042,0.098,15.218,0.097,14.885,0.12,,,,,,,,,,,,,,,,,,,,,,,,,AAB-222-111-000-0-0,60,
116,212708172,14 02 47.717,-08 03 24.80,1,17.918,,,,,6166-301-6-0171-0157,EXTENDED,gri,,5,3,-7,3,,,,,,,20.117,0.112,18.732,0.013,17.957,0.01,17.569,0.012,17.361,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,212708178,13 44 06.160,-08 03 23.94,1,17.021,,,,13440615-0803239,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.744,0.061,15.159,0.079,15.274,0.183,4221,726,519,4.769,0.198,0.165,-0.302,0.3,0.48,0.474,0.18,0.191,0.516,0.178,0.214,4.173,6.982,2.106,825.4,579.5,389.4,0.056,0.029,0.025,AAC-222-111-000-0-0,,
118,212708182,14 03 40.217,-08 03 23.59,1,14.172,,,410-058106,14034022-0803234,6174-301-6-0165-0022,STAR,gri,col,0,50,0,50,,,16.057,0.05,14.753,0.02,,,15.429,0.03,14.206,0.03,13.633,0.06,,,12.187,0.027,11.528,0.023,11.4,0.024,4097,97,65,4.782,0.049,0.035,0.006,0.16,0.24,0.501,0.037,0.054,0.571,0.041,0.057,4.341,1.012,0.604,157.6,20.04,17.78,0.035,0.022,0.012,AAA-222-111-000-0-0,,
119,212708186,13 39 31.710,-08 03 23.48,1,13.264,,,410-057298,13393170-0803233,,STAR,gri,rpm,-13.8,1.7,6.7,2,,,14.105,0.07,13.441,0.03,,,13.706,0.05,13.248,0.02,13.074,0.13,,,12.157,0.026,11.804,0.024,11.76,0.023,5888,139,173,4.309,0.15,0.33,-0.235,0.25,0.35,1.142,0.58,0.233,0.986,0.126,0.126,0.588,0.569,0.397,559,273.2,123.1,0.043,0.024,0.012,AAA-222-111-000-0-0,,
120,212708230,13 44 26.785,-08 03 20.16,1,15.746,,,,13442678-0803201,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,,14.375,0.077,13.805,0.092,13.328,0.07,,,,,,,,,,,,,,,,,,,,,,,,,AAA-222-111-000-1-0,14.6,
