EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,logg,[Fe/H],Radius,mass,rho,Distance,E(B-V)
201512817,10 50 51.374,+00 43 10.32,1,17.768,,,,10505137+0043103,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.253,0.113,15.493,0.131,,,,,,,,,,
201513152,10 54 44.906,+00 43 29.22,1,17.634,,,,10544490+0043292,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.129,0.094,15.526,0.122,,,,,,,,,,
201513828,10 55 12.800,+00 44 07.76,1,16.402,,,,10551279+0044077,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.559,0.035,14.005,0.049,13.824,0.056,3848,4.908,-0.19,0.353,0.401,7.367,309.9,0.029
201514595,10 53 16.787,+00 44 49.24,1,14.579,,,454-049141,10531679+0044492,,STAR,gri,13.9,4,-23.1,2.8,,,16.175,0.01,14.962,0.01,,,15.622,0.01,14.528,0.01,14.132,0.07,,,12.842,0.024,12.291,0.027,12.126,0.024,4415,4.69,-0.055,0.612,0.676,2.899,294.3,0.029
201514958,10 54 55.692,+00 45 10.52,1,15.957,,,454-049193,10545568+0045103,,STAR,gri,7.5,2.9,-58,5.1,,,16.893,0.01,16.118,0.09,,,16.493,0.03,15.878,0.05,15.728,0.07,,,14.729,0.043,14.365,0.051,14.389,0.082,5365,4.7,-1.548,0.581,0.629,3.149,857.1,0.026
201515878,10 53 35.310,+00 46 01.47,1,13.144,,,454-049149,10533530+0046014,,STAR,gri,-32.4,2.2,-21.4,1.8,,,14.393,0.01,13.423,0.03,,,13.898,0.01,13.068,0.01,12.822,0.01,,,11.715,0.027,11.284,0.024,11.165,0.023,4922,4.586,0.046,0.763,0.803,1.824,253,0.032
201516059,10 55 18.179,+00 46 11.07,1,11.043,,255-672-1,454-049204,10551817+0046110,,STAR,gri,7.3,1.6,-3.5,1.6,,,11.485,0.075,11.022,0.077,,,11.203,0.01,10.99,0.01,10.971,0.01,,,10.284,0.022,10.141,0.024,10.08,0.021,6241,3.999,-0.424,1.715,1.1,0.199,386.6,0.03
201516445,10 52 24.200,+00 46 32.04,1,11.414,,255-270-1,454-049123,10522419+0046321,,STAR,gri,-20.4,2.3,0.7,2.4,,,11.916,0.111,11.62,0.134,,,11.716,0.01,11.361,0.01,11.285,0.02,,,10.492,0.024,10.217,0.023,10.178,0.022,6219,4.168,-0.142,1.433,1.15,0.344,341.3,0.029
201517956,10 53 03.460,+00 47 57.06,1,13.268,,,454-049139,10530346+0047570,,STAR,gri,-5.8,1.9,-26.6,2.4,,,14.754,0.04,13.611,0.01,,,14.208,0.01,13.176,0.01,12.865,0.03,,,11.619,0.023,11.098,0.023,10.976,0.023,4591,4.644,0.051,0.683,0.749,2.348,204,0.036
201518102,10 52 00.234,+00 48 04.14,1,12.779,,,455-050678,10520023+0048042,,STAR,gri,-18,2.4,-0.1,1.7,,,13.962,0.01,13.03,0.01,,,13.467,0.02,12.753,0.02,12.484,0.02,,,11.359,0.029,10.797,0.026,10.725,0.028,4944,2.884,-0.654,5.268,0.925,0.005,1564,0.033
201518344,10 52 04.023,+00 48 16.26,1,11.833,,255-309-1,455-050681,10520403+0048161,,STAR,gri,,,,,,,12.352,0.205,11.947,0.192,,,12.228,0.01,11.783,0.01,11.663,0.03,,,10.802,0.027,10.531,0.027,10.482,0.033,5963,4.271,-0.102,1.246,1.057,0.499,336.1,0.033
201518381,10 55 21.328,+00 48 18.13,1,17.807,,,,10552132+0048181,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.289,0.123,15.763,0.137,14.968,0.159,3598,5.012,-0.165,0.25,0.242,15.08,450.8,0.031
201518394,10 55 22.503,+00 48 19.17,1,16.765,,,,10552250+0048191,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.63,0.039,14.042,0.03,13.807,0.056,3704,4.971,-0.125,0.294,0.325,10.71,250.5,0.029
201519241,10 54 29.936,+00 49 05.58,1,14.547,,,455-050728,10542993+0049055,,STAR,gri,-38.2,6.1,0.8,3,,,15.781,0.02,14.797,0.01,,,15.253,0.02,14.452,0.02,14.245,0.06,,,13.13,0.03,12.691,0.027,12.624,0.033,5002,4.589,-0.079,0.74,0.799,1.867,484.3,0.037
201519706,10 54 19.264,+00 49 30.45,1,16.087,,,455-050724,10541926+0049304,,STAR,BV,29.9,4.2,-41.9,3.9,,,17.208,0.08,16.308,0.07,,,16.825,0.01,,,,,,,14.872,0.039,14.352,0.044,14.427,0.079,4512,4.791,-0.8,0.464,0.533,4.547,591.6,0.032
201519721,10 51 47.987,+00 49 31.40,1,11.585,,255-346-1,455-050675,10514799+0049313,,STAR,gri,3.6,2.4,-6.7,2.5,,,11.935,0.124,11.745,0.175,,,12.098,0.01,11.665,0.04,11.365,0.33,,,10.718,0.024,10.414,0.023,10.356,0.019,5998,4.149,-0.091,1.391,1.115,0.309,365.4,0.031
201519945,10 53 33.354,+00 49 43.36,1,13.427,,,455-050711,10533335+0049433,,STAR,gri,-12.2,1.8,-8.2,2.1,,,14.744,0.02,13.693,0.01,,,14.191,0.01,13.356,0.01,13.1,0.06,,,11.94,0.026,11.434,0.024,11.328,0.024,4884,4.543,-0.1,0.814,0.889,1.485,324.2,0.033
201520070,10 55 29.703,+00 49 49.73,1,17.763,,,,10552970+0049497,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.248,0.13,15.534,0.111,14.956,0.134,3690,4.997,-0.21,0.269,0.269,12.44,465.4,0.032
201520345,10 54 33.914,+00 50 04.88,1,12.988,,,455-050730,10543391+0050048,,STAR,gri,-37,1.6,-8.2,1.6,,,13.891,0.01,13.136,0.01,,,13.483,0.01,12.92,0.01,12.775,0.02,,,11.884,0.027,11.534,0.023,11.451,0.027,5598,4.485,-0.178,0.894,0.905,1.247,371.7,0.037
201520568,10 50 30.916,+00 50 17.26,1,17.829,,,,10503091+0050172,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.309,0.126,15.685,0.133,15.08,0.17,3715,4.999,-0.21,0.276,0.287,11.14,537.6,0.032
201520733,10 55 07.584,+00 50 27.50,1,18.065,,,,10550758+0050275,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.524,0.15,15.823,0.147,15.456,0.213,3806,4.964,-0.28,0.303,0.341,9.634,668.4,0.033
201521212,10 54 51.801,+00 50 55.24,1,18.086,,,,10545180+0050552,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.543,0.185,15.823,0.155,15.223,0.184,3738,4.988,-0.26,0.264,0.292,11.33,633.7,0.033
201521234,10 50 36.575,+00 50 56.91,1,14.527,,,455-050645,10503657+0050569,,STAR,gri,8.2,2.5,-18.1,6.3,,,16.087,0.07,14.951,0.01,,,15.556,0.03,14.456,0.07,14.086,0.05,,,12.757,0.024,12.178,0.022,11.988,0.025,4450,4.689,-0.098,0.614,0.674,2.85,287.5,0.031
201521394,10 50 19.086,+00 51 05.59,1,16.316,,,455-050637,10501909+0051056,,STAR,BV,-4.7,4.3,0.9,4,,,17.437,0.08,16.477,0.01,,,16.947,0.06,,,,,,,14.807,0.041,14.19,0.036,14.194,0.065,4498,4.672,-0.165,0.616,0.664,2.808,754.1,0.033
201521419,10 52 14.446,+00 51 06.79,1,10.238,,255-398-1,455-050687,10521444+0051067,,STAR,gri,-4.3,2.4,-3.4,2.4,,,12.271,0.273,10.662,0.069,,,11.606,0.03,10.271,0.01,9.652,0.03,,,8.017,0.027,7.25,0.069,7.026,0.021,3871,1.236,0.01,41.4,1.184,1.60E-05,1697,0.027
201521456,10 54 51.124,+00 51 08.40,1,13.806,,,455-050739,10545112+0051083,,STAR,gri,-53.5,3.2,17,2.5,,,15.015,0.05,14.086,0.01,,,14.521,0.03,13.756,0.04,13.499,0.03,,,12.326,0.028,11.841,0.024,11.763,0.022,4965,4.63,-0.421,0.673,0.715,2.212,298.2,0.027
201521635,10 51 32.162,+00 51 17.78,1,18.235,,,,10513216+0051177,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.974,0.089,15.394,0.111,15.113,0.159,3902,4.917,-0.26,0.336,0.365,7.768,570.1,0.032
201521768,10 54 36.908,+00 51 24.81,1,12.984,,,455-050733,10543690+0051247,,STAR,gri,-7.5,2,-3,1.9,,,14.095,0.01,13.2,0.01,,,13.609,0.01,12.915,0.03,12.717,0.04,,,11.65,0.028,11.252,0.023,11.157,0.022,5200,3.714,-0.241,2.449,1.107,0.068,831.8,0.033
201521970,10 50 00.797,+00 51 36.87,1,17.376,,,,10500079+0051368,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.889,0.082,15.363,0.125,14.645,0.129,3612,5.004,-0.125,0.25,0.263,13.88,391.6,0.03
201521992,10 54 03.888,+00 51 38.47,1,14.113,,,455-050719,10540389+0051384,,STAR,gri,-16.7,2.4,1.8,2.5,,,15.257,0.03,14.361,0.02,,,14.793,0.01,14.054,0.02,13.821,0.03,,,12.729,0.024,12.321,0.023,12.158,0.024,5163,4.563,-0.028,0.799,0.862,1.65,453.2,0.032
201522345,10 54 49.246,+00 51 57.07,1,11.647,,255-411-1,455-050738,10544924+0051570,,STAR,gri,-27,2.6,46.8,2.8,,,12.649,0.26,11.872,0.172,,,12.203,0.01,11.575,0.01,11.408,0.01,,,10.413,0.027,9.995,0.023,9.942,0.024,5362,4.541,-0.11,0.837,0.898,1.488,169.4,0.025
201522492,10 54 30.138,+00 52 05.83,1,13.047,,,455-050729,10543013+0052057,,STAR,gri,11.1,2.7,-39.1,1.8,,,14.417,0.03,13.378,0.01,,,13.894,0.02,12.972,0.01,12.683,0.04,,,11.49,0.03,11.008,0.024,10.862,0.024,4762,4.642,-0.067,0.688,0.765,2.322,188.5,0.021
201522585,10 50 35.313,+00 52 10.70,1,17.877,,,,10503531+0052106,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.353,0.132,15.495,0.119,,,,,,,,,,
201522798,10 51 05.777,+00 52 24.12,1,13.864,,,455-050658,10510577+0052242,,STAR,gri,-2.9,3.2,-0.2,2.9,,,15.455,0.03,14.285,0.02,,,14.864,0.02,13.856,0.06,13.436,0.16,,,12.157,0.027,11.537,0.024,11.384,0.019,4521,1.212,-1.113,32.502,0.804,1.57E-05,12600,0.032
201522802,10 55 16.878,+00 52 24.36,1,18.137,,,,10551687+0052243,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.589,0.15,15.822,0.175,,,,,,,,,,
201523526,10 50 32.390,+00 53 05.42,1,11.066,,,455-050642,10503238+0053054,,STAR,gri,-22.7,1.3,-8.4,1.6,,,11.927,0.02,11.218,0.01,,,11.538,0.03,10.987,0.04,10.864,0.02,,,9.914,0.023,9.609,0.026,9.526,0.026,5763,4.169,0,1.285,1.088,0.43,227.9,0.029
201523650,10 51 20.027,+00 53 12.54,1,17.561,,,,10512002+0053125,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.453,0.049,14.804,0.058,14.638,0.094,4018,4.863,-0.252,0.405,0.463,5.686,574.7,0.032
201523832,10 54 52.375,+00 53 24.18,1,18.391,,,,10545237+0053241,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.827,0.174,15.856,0.176,,,,,,,,,,
201524020,10 51 58.610,+00 53 34.43,1,17.726,,,,10515860+0053344,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.214,0.127,15.493,0.121,15.104,0.158,3831,4.938,-0.26,0.312,0.34,9.802,570.1,0.033
201524308,10 53 49.808,+00 53 50.80,1,18.055,,,,10534980+0053508,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.515,0.133,15.675,0.137,,,,,,,,,,
201524431,10 54 22.506,+00 53 58.27,1,17.716,,,,10542250+0053582,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.205,0.122,15.499,0.14,14.771,0.133,3627,4.997,-0.165,0.263,0.259,13.12,449.9,0.032
201524510,10 51 01.053,+00 54 02.46,1,10.956,,255-433-1,455-050657,10510105+0054024,,STAR,gri,-0.6,2.3,-13,2.3,,,11.505,0.087,11.289,0.11,,,11.29,0.01,10.928,0.04,10.813,0.12,,,10.085,0.027,9.845,0.024,9.795,0.021,6250,4.079,-0.05,1.568,1.261,0.245,336.5,0.03
201524655,10 52 50.837,+00 54 11.70,1,17.652,,,,10525083+0054116,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.145,0.118,15.409,0.118,14.906,0.135,3761,4.973,-0.21,0.283,0.307,11.1,525.2,0.032
201524802,10 51 23.092,+00 54 19.59,1,17.976,,,,10512309+0054195,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.443,0.137,15.959,0.188,,,,,,,,,,
201524913,10 51 28.334,+00 54 25.46,1,15.021,,,455-050670,10512832+0054255,,STAR,gri,32.1,2.7,-7.3,2.8,,,17.054,0.1,15.661,0.03,,,16.466,0.02,15.117,0.03,14.401,0.37,,,13.081,0.027,12.455,0.024,12.267,0.024,3808,4.899,-0.014,0.38,0.42,7.661,165.1,0.025
201524956,10 51 08.296,+00 54 27.64,1,17.272,,,,10510829+0054276,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.792,0.092,15.103,0.102,14.542,0.115,3683,4.997,-0.165,0.272,0.278,12,423.1,0.032
201525487,10 53 09.140,+00 54 57.51,1,17.935,,,,10530914+0054575,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.406,0.16,15.29,0.117,14.723,0.136,3715,4.976,-0.21,0.29,0.303,10.71,578.9,0.032
201525502,10 53 40.002,+00 54 58.33,1,16.307,,,,10534000+0054583,,EXTENDED,J,,,,,,,,,,,,,,,,,,,,,14.895,0.082,14.247,0.099,13.742,0.089,,,,,,,,
201525506,10 51 15.827,+00 54 58.60,1,11.045,,255-525-1,455-050663,10511595+0054587,,STAR,gri,-21,2.6,-2.6,2.8,,,12.721,0.369,11.772,0.223,,,11.856,0.01,11.038,0.06,10.697,0.2,,,9.698,0.027,9.186,0.027,9.024,0.019,4833,3.051,-0.27,5.255,1.09,0.007,660.5,0.033
201525724,10 55 38.126,+00 55 11.43,1,17.212,,,,10553812+0055114,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.736,0.079,14.87,0.099,14.534,0.103,3992,4.877,-0.21,0.386,0.445,6.551,620.9,0.033
201525971,10 55 04.736,+00 55 26.10,1,16.201,,,455-050742,10550474+0055262,,STAR,gri,-65.4,3.2,-22.6,4.2,,,17.259,0.02,16.324,0.19,,,16.752,0.06,16.049,0.06,15.966,0.13,,,14.846,0.047,14.495,0.065,14.184,0.084,5328,4.766,-2.169,0.525,0.593,4.044,784.9,0.027
201526163,10 53 07.562,+00 55 36.52,1,15.399,,,455-050702,10530756+0055364,,STAR,JHK,-72.8,4.2,21,4.5,,,,,,,,,,,,,,,,,13.085,0.028,12.499,0.026,12.207,0.023,3528,5.033,-0.013,0.237,0.228,15.82,92.55,0.018
201526209,10 51 30.253,+00 55 39.76,1,17.785,,,,10513025+0055397,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.268,0.11,15.573,0.107,,,,,,,,,,
201526403,10 50 42.638,+00 55 50.08,1,16.456,,,,10504263+0055500,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.033,0.067,14.382,0.091,13.921,0.077,3668,4.978,-0.136,0.29,0.287,11.38,276.9,0.029
201526657,10 52 20.034,+00 56 04.51,1,16.622,,,,10522003+0056045,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.269,0.05,14.727,0.057,14.745,0.114,4432,4.724,-0.326,0.543,0.597,3.566,781.3,0.032
201526696,10 52 12.942,+00 56 06.55,1,16.53,,,,10521294+0056065,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,14.355,0.036,13.788,0.029,13.52,0.044,3584,5.014,-0.058,0.255,0.247,14.12,178,0.024
201526813,10 53 30.600,+00 56 13.09,1,16.915,,,,10533060+0056130,,STAR,J,,,,,,,,,,,,,,,,,,,,,15.459,0.073,14.667,0.084,14.199,0.089,3805,4.944,-0.165,0.305,0.356,9.601,401.2,0.031
201527058,10 54 46.412,+00 56 27.02,1,12.637,,,455-050736,10544641+0056270,,STAR,gri,-19,1.4,6.8,1.8,,,13.791,0.01,12.851,0.03,,,13.297,0.01,12.573,0.02,12.354,0.06,,,11.316,0.028,10.854,0.023,10.766,0.024,5082,3.682,-0.154,2.478,0.95,0.072,718.4,0.03
201527339,10 52 11.553,+00 56 42.41,1,17.321,,,,10521155+0056424,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.054,0.049,14.404,0.041,14.191,0.066,3941,4.868,-0.193,0.391,0.427,6.524,440,0.031
201527525,10 52 31.764,+00 56 52.62,1,17.586,,,,10523176+0056526,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,15.074,0.055,14.393,0.054,14.114,0.073,3925,4.894,-0.153,0.363,0.414,7.337,437.3,0.032
201527644,10 50 23.965,+00 57 00.32,1,17.518,,,,10502396+0057003,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.021,0.11,15.413,0.136,14.796,0.111,3674,5.01,-0.165,0.258,0.261,13.12,420.4,0.031
201528083,10 51 59.912,+00 57 23.78,1,14.095,,,455-050677,10515991+0057238,,STAR,gri,-10.1,2,5.6,2.2,,,14.897,0.01,14.206,0.01,,,14.504,0.01,14.037,0.01,13.919,0.07,,,13.034,0.029,12.721,0.024,12.632,0.028,5941,4.312,-0.101,1.148,1.027,0.657,860.8,0.033
201528107,10 52 08.592,+00 57 24.90,1,9.866,,255-480-1,455-050683,10520859+0057249,,STAR,BV,-11.8,1.5,-2.1,1.4,,,10.293,0.033,9.897,0.033,,,,,,,,,,,9.18,0.026,9.015,0.061,8.888,0.024,6594,3.962,0.011,1.988,1.545,0.156,309.3,0.03
201528162,10 54 29.763,+00 57 27.80,1,16.214,,,,10542976+0057277,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,13.824,0.038,13.245,0.032,12.92,0.034,3492,5.049,-0.045,0.225,0.207,17.31,119.3,0.022
201528241,10 54 29.669,+00 57 32.32,1,14.919,,,,10542966+0057323,,STAR,J,,,,,,,,,,,,,,,,,,,,,13.59,0.07,,,12.846,0.069,,,,,,,,
201528288,10 50 27.682,+00 57 34.33,1,11.241,,255-477-1,455-050640,,,STAR,gri,-21.7,2.4,-4.2,2.5,,,11.983,0.176,11.22,0.113,,,11.751,0.01,11.169,0.04,11.022,0.02,,,,,,,,,,,,,,,,
201528372,10 50 01.871,+00 57 39.05,1,17.623,,,,10500187+0057390,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.118,0.176,,,15.039,0.204,,,,,,,,
201528766,10 50 12.478,+00 58 03.23,1,18.125,,,,10501247+0058032,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.578,0.139,15.855,0.134,,,,,,,,,,
201528824,10 50 09.913,+00 58 06.02,1,18.702,,,,10500991+0058060,,STAR,JHK,,,,,,,,,,,,,,,,,,,,,16.378,0.138,15.51,0.125,15.389,0.186,3940,4.892,-0.275,0.356,0.414,6.995,755.1,0.032
201529216,10 53 30.854,+00 58 28.48,1,9.135,,255-373-1,455-050710,10533084+0058283,,STAR,BV,-26.4,1.2,-10.2,1.2,,,10.847,0.057,9.42,0.022,,,,,,,,,,,6.653,0.023,5.909,0.031,5.674,0.016,4110,1.545,-0.109,28.417,1.114,4.38E-05,711.4,0.03
201529718,10 55 03.074,+00 58 57.28,1,18.003,,,,10550307+0058572,,STAR,J,,,,,,,,,,,,,,,,,,,,,16.468,0.164,15.625,0.134,,,,,,,,,,
201529751,10 52 43.754,+00 58 59.09,1,11.904,,,455-050696,10524375+0058590,,STAR,gri,-17.4,2,4.8,2.5,,,12.609,0.02,12.028,0.01,,,12.258,0.01,11.866,0.01,11.753,0.03,,,10.884,0.024,10.573,0.024,10.502,0.019,6043,4.181,-0.261,1.369,1.044,0.373,396.2,0.031
