EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V),2MASS Flag,Nearest Neighbor,Nomad ID
228815795,12 27 47.914,-06 07 14.64,1,15.466,,,420-056250,12274791-0607146,,STAR,gri,rpm,-15.600,3.600,8.400,4.200,,,16.871,0.140,15.879,0.060,,,16.613,0.230,15.420,0.070,14.975,0.092,,,13.661,0.030,13.045,0.027,13.001,0.035,,,,,,,,,4436,181,218,4.692,0.072,0.045,-0.104,0.200,0.240,0.595,0.073,0.085,0.655,0.074,0.088,2.894,1.138,0.542,427.500,64.470,86.050,0.030,0.014,0.008,AAA-222-111-000-0-0,34.800,
228815802,12 22 14.768,-06 07 13.42,1,12.929,,,420-056105,12221476-0607134,,STAR,gri,rpm,10.000,2.100,8.200,2.500,,,14.210,0.060,13.215,0.032,,,13.734,0.080,12.849,0.030,12.584,0.010,,,11.417,0.026,10.924,0.023,10.871,0.022,,,,,,,,,4894,97,77,3.296,1.062,0.708,-0.292,0.300,0.360,3.309,3.656,2.562,0.954,0.226,0.126,0.016,0.988,0.014,988.700,1010.000,746.700,0.029,0.015,0.008,AAA-222-111-000-0-0,19.000,
228815805,12 27 09.327,-06 07 13.12,1,12.470,,,420-056239,12270932-0607131,,STAR,gri,rpm,-16.800,2.800,1.200,2.900,,,12.988,0.050,12.436,0.050,,,12.695,0.110,12.303,0.050,12.374,0.270,,,11.390,0.024,11.128,0.022,11.112,0.023,,,,,,,,,6097,147,122,4.252,0.135,0.189,-0.086,0.120,0.210,1.296,0.369,0.222,1.104,0.106,0.106,0.485,0.275,0.249,480.600,118.900,80.860,0.026,0.014,0.006,AAA-222-111-000-0-0,36.900,
228815846,12 23 27.558,-06 07 07.65,1,8.314,60436,4947-471-1,420-056134,12232754-0607077,,STAR,gri,plx,-30.720,0.510,56.890,0.430,18.300,0.650,7.641,0.016,7.173,0.011,,,9.782,0.030,8.758,0.040,7.685,0.060,,,6.253,0.029,6.017,0.042,5.963,0.024,,,,,,,,,6319,374,374,4.125,0.085,0.119,0.018,0.120,0.210,1.604,0.168,0.128,1.304,0.093,0.167,0.303,0.101,0.089,59.880,1.796,1.796,0.011,0.004,0.002,AAA-111-111-000-0-0,26.000,
228815877,12 27 33.984,-06 07 03.55,1,13.895,,,420-056249,12273398-0607035,,STAR,gri,rpm,-10.600,2.400,-4.700,2.800,,,14.496,0.050,13.806,0.050,,,14.173,0.110,13.654,0.070,13.775,0.280,,,12.651,0.024,12.368,0.023,12.268,0.027,,,,,,,,,5961,144,180,4.271,0.144,0.192,-0.208,0.200,0.240,1.167,0.314,0.183,0.999,0.101,0.101,0.562,0.309,0.283,756.900,203.000,136.000,0.030,0.014,0.009,AAA-222-111-000-0-0,36.500,
228815900,12 16 57.173,-06 06 58.54,1,17.085,,,,12165717-0606585,,STAR,J,rpm,4.000,1.000,8.000,0.000,,,,,,,,,,,,,,,,,15.617,0.093,14.812,0.105,14.400,0.100,,,,,,,,,4016,370,308,4.829,0.132,0.110,-0.160,0.200,0.280,0.440,0.118,0.139,0.488,0.122,0.170,5.445,5.444,2.126,641.700,262.600,244.800,0.029,0.016,0.008,AAA-222-111-000-0-0,63.400,0838-0237719
228815939,12 25 55.979,-06 06 51.55,1,14.335,,,420-056209,12255598-0606513,,STAR,gri,rpm,-126.000,3.000,-14.000,5.000,,,16.300,0.040,14.906,0.020,,,15.679,0.070,14.333,0.030,13.759,0.140,,,12.100,0.027,11.432,0.026,11.293,0.021,,,,,,,,,3994,95,95,4.834,0.066,0.036,-0.102,0.160,0.240,0.441,0.035,0.074,0.493,0.041,0.082,5.594,2.181,0.778,134.700,24.280,35.290,0.021,0.011,0.008,AAA-222-111-000-0-0,59.100,0838-0239262
228815967,12 30 37.344,-06 06 48.48,1,13.990,,,420-056325,12303734-0606484,,STAR,gri,lam,-4.900,2.000,-7.100,2.300,,,15.062,0.050,14.120,0.040,,,14.669,0.120,13.875,0.080,13.700,0.220,,,12.540,0.024,12.075,0.023,11.964,0.027,,,,,,,,,5110,142,102,3.732,0.098,0.084,-0.161,0.080,0.100,2.352,0.210,0.370,1.126,0.058,0.128,0.082,0.041,0.018,1208.000,62.760,170.300,0.024,0.014,0.005,AAA-222-111-000-0-0,89.200,
228815984,12 18 33.690,-06 06 46.05,1,13.868,,,420-056020,12183369-0606460,,STAR,gri,rpm,-19.900,2.500,-10.700,2.900,,,14.665,0.080,14.000,0.030,,,14.301,0.070,13.813,0.010,13.682,0.030,,,12.760,0.026,12.475,0.028,12.422,0.029,,,,,,,,,5875,140,140,4.365,0.080,0.192,-0.276,0.250,0.300,1.051,0.284,0.141,0.944,0.099,0.083,0.806,0.281,0.389,691.800,193.700,98.900,0.030,0.016,0.009,AAA-222-111-000-0-0,37.600,
228815994,12 21 54.277,-06 06 45.00,1,15.334,,,420-056093,12215427-0606450,,STAR,gri,rpm,23.500,3.300,-22.700,4.400,,,16.425,0.060,15.486,0.030,,,15.906,0.080,15.265,0.060,15.089,0.080,,,14.083,0.029,13.600,0.036,13.552,0.039,,,,,,,,,5115,154,154,4.631,0.060,0.050,-0.705,0.350,0.350,0.659,0.074,0.066,0.686,0.073,0.062,2.340,0.572,0.460,657.000,99.420,72.790,0.029,0.014,0.008,AAA-222-111-000-0-0,70.800,
228816010,12 28 52.487,-06 06 43.13,1,13.247,,,420-056270,12285248-0606431,,STAR,gri,rpm,-13.400,2.000,3.800,2.500,,,13.885,0.050,13.236,0.050,,,13.583,0.130,13.112,0.070,13.103,0.220,,,12.093,0.026,11.826,0.023,11.767,0.019,,,,,,,,,6038,186,149,4.236,0.140,0.196,-0.126,0.160,0.280,1.281,0.335,0.225,1.069,0.127,0.127,0.479,0.316,0.243,649.600,158.800,127.600,0.031,0.016,0.008,AAA-222-111-000-0-0,54.200,
228816074,12 21 49.110,-06 06 34.30,1,13.541,,,420-056091,12214911-0606343,,STAR,gri,rpm,-8.800,2.900,0.100,3.400,,,14.894,0.090,13.831,0.030,,,14.364,0.080,13.507,0.020,13.188,0.040,,,11.923,0.026,11.327,0.022,11.227,0.023,,,,,,,,,4668,92,74,2.403,2.128,0.448,-0.464,0.350,0.350,9.304,5.967,8.523,0.940,0.045,0.190,8.919e-4,1.271,6.986e-4,3024.000,2207.000,2781.000,0.028,0.016,0.008,AAA-222-111-000-0-0,49.600,
228816159,12 17 45.345,-06 06 20.04,1,14.619,,,420-056002,12174534-0606200,,STAR,gri,rpm,-29.500,3.400,-5.100,4.200,,,15.738,0.070,14.854,0.010,,,15.268,0.100,14.569,0.050,14.342,0.090,,,13.374,0.024,12.898,0.028,12.844,0.027,,,,,,,,,5077,150,120,4.597,0.030,0.042,-0.266,0.200,0.280,0.730,0.059,0.055,0.768,0.060,0.072,1.981,0.320,0.326,535.700,69.250,51.610,0.025,0.016,0.006,AAA-222-111-000-0-0,44.200,
228816253,12 23 10.625,-06 06 05.31,1,15.028,,,420-056127,12231061-0606054,,STAR,gri,rpm,-13.300,3.300,-11.200,4.200,,,17.107,0.150,15.568,0.030,,,16.431,0.100,14.980,0.030,14.426,0.040,,,12.880,0.027,12.209,0.021,12.057,0.026,,,,,,,,,4048,49,81,4.798,0.050,0.025,0.000,0.100,0.100,0.489,0.022,0.056,0.552,0.028,0.062,4.630,1.266,0.427,212.100,8.974,28.640,0.031,0.052,0.013,AAA-222-111-000-0-0,53.100,
228816267,12 16 42.980,-06 06 03.75,1,13.796,,,420-055977,12164298-0606037,,STAR,gri,rpm,12.000,2.700,-6.100,3.100,,,14.684,0.070,13.962,0.020,,,14.288,0.070,13.727,0.010,13.585,0.100,,,12.634,0.029,12.238,0.024,12.166,0.025,,,,,,,,,5458,192,128,4.489,0.060,0.708,-0.190,0.200,0.480,0.898,1.260,0.109,0.895,0.091,0.076,1.187,0.444,1.093,539.000,682.200,99.680,0.027,0.013,0.007,AAA-222-111-000-0-0,13.600,
228816310,12 28 54.309,-06 05 56.28,1,11.392,,4947-750-1,420-056271,12285430-0605561,,STAR,gri,plx,3.400,4.000,-9.600,4.200,,,13.383,0.439,11.637,0.160,,,12.268,0.120,11.234,0.070,11.017,0.210,,,9.618,0.026,9.037,0.023,8.916,0.024,,,,,,,,,4639,92,92,2.489,0.390,0.234,-0.134,0.200,0.360,9.903,2.308,3.390,1.164,0.157,0.188,0.001,0.003,4.997e-4,689.500,442.900,442.900,0.031,0.016,0.009,AAA-222-111-000-0-0,54.200,
228816312,12 30 28.220,-06 05 55.86,1,14.353,,,420-056319,12302821-0605559,,STAR,gri,lam,0.500,3.300,-5.600,2.200,,,15.454,0.100,14.506,0.040,,,15.067,0.120,14.221,0.090,14.047,0.220,,,12.704,0.024,12.119,0.022,12.065,0.019,,,,,,,,,4835,95,76,1.876,0.270,0.150,-1.265,0.150,0.180,17.100,3.459,4.365,0.835,0.042,0.017,1.571e-4,2.163e-4,6.566e-5,8350.000,1758.000,2200.000,0.027,0.013,0.007,AAA-222-111-000-0-0,25.300,
228816314,12 24 22.014,-06 05 55.48,1,13.157,,,420-056160,12242201-0605554,,STAR,gri,rpm,-12.900,2.200,-5.200,2.700,,,14.320,0.060,13.385,0.030,,,13.845,0.100,13.075,0.040,12.862,0.090,,,11.685,0.026,11.098,0.023,11.042,0.023,,,,,,,,,4794,95,57,2.992,1.586,0.610,-0.396,0.300,0.300,4.697,4.315,4.032,0.946,0.099,0.181,0.008,1.540,0.007,1444.000,1190.000,1233.000,0.030,0.010,0.008,AAA-222-111-000-0-0,31.600,
228816377,12 25 26.973,-06 05 46.65,1,15.733,,,420-056188,12252697-0605464,,STAR,JHK,rpm,-51.000,5.300,-2.200,5.600,,,,,,,,,,,,,,,,,13.383,0.028,12.665,0.023,12.493,0.023,,,,,,,,,4066,147,123,4.803,0.035,0.056,-0.036,0.150,0.180,0.477,0.064,0.036,0.539,0.067,0.042,4.760,0.833,1.082,257.600,48.420,23.100,0.027,0.017,0.007,AAA-222-111-000-0-0,11.900,
228816382,12 16 54.991,-06 05 45.61,1,17.169,,,,12165499-0605456,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.448,0.064,13.637,0.080,13.317,0.059,,,,,,,,,4000,318,318,4.841,0.147,0.105,-0.114,0.200,0.280,0.433,0.107,0.142,0.498,0.114,0.182,5.656,6.161,2.087,388.000,146.300,155.500,0.027,0.016,0.008,AAA-222-111-000-0-0,23.500,0839-0239152
228816383,12 18 09.744,-06 05 45.48,1,13.166,,,420-056011,12180973-0605455,,STAR,gri,rpm,-8.000,2.000,-4.500,2.500,,,13.890,0.050,13.266,0.030,,,13.569,0.060,13.128,0.030,12.994,0.070,,,12.144,0.023,11.872,0.022,11.791,0.023,,,,,,,,,6000,144,120,4.204,0.180,0.216,-0.107,0.200,0.280,1.319,0.377,0.293,1.082,0.105,0.126,0.421,0.372,0.198,684.300,179.200,142.000,0.029,0.017,0.007,AAA-222-111-000-0-0,62.000,
228816428,12 22 13.903,-06 05 38.15,1,15.192,,,,12221390-0605381,,STAR,JHK,rpm,64.000,1.000,-10.000,4.000,,,,,,,,,,,,,,,,,13.101,0.026,12.490,0.023,12.291,0.028,,,,,,,,,3795,117,117,4.929,0.070,0.050,-0.120,0.160,0.200,0.338,0.049,0.059,0.373,0.066,0.079,8.730,3.715,1.953,147.500,32.720,31.520,0.022,0.016,0.006,AAA-222-111-000-0-0,25.200,0839-0239998
228816469,12 30 29.017,-06 05 33.65,1,14.712,,,420-056321,12302901-0605336,,STAR,gri,rpm,-16.700,2.300,8.900,2.700,,,15.778,0.040,14.875,0.020,,,15.454,0.150,14.588,0.040,14.394,0.270,,,13.292,0.023,12.794,0.025,12.699,0.030,,,,,,,,,4930,145,116,4.602,0.035,0.025,-0.144,0.200,0.280,0.728,0.046,0.050,0.780,0.050,0.060,1.976,0.308,0.195,497.600,39.280,43.360,0.029,0.016,0.008,AAA-222-111-000-0-0,25.300,
228816492,12 28 01.381,-06 05 30.04,1,13.665,,,420-056252,12280138-0605301,,STAR,gri,rpm,30.400,2.300,-27.900,2.900,,,14.502,0.040,13.689,0.060,,,14.140,0.130,13.436,0.080,13.461,0.290,,,12.166,0.024,11.724,0.029,11.635,0.021,,,,,,,,,5175,156,125,4.576,0.025,0.035,-0.152,0.150,0.180,0.769,0.049,0.046,0.815,0.054,0.054,1.772,0.239,0.250,330.700,41.890,27.000,0.026,0.011,0.005,AAA-222-111-000-0-0,59.700,
228816516,12 22 56.199,-06 05 26.24,1,13.071,,,420-056118,12225618-0605261,,STAR,gri,rpm,0.900,1.600,-6.000,2.300,,,13.510,0.060,13.073,0.010,,,13.248,0.090,13.012,0.020,12.999,0.040,,,12.338,0.029,12.177,0.022,12.150,0.027,,,,,,,,,6446,158,105,4.159,0.144,0.090,-0.192,0.150,0.330,1.430,0.244,0.208,1.157,0.186,0.116,0.346,0.243,0.074,858.400,138.100,137.100,0.025,0.008,0.003,AAA-222-111-000-0-0,34.300,
228816556,12 23 38.596,-06 05 21.01,1,15.402,,,420-056146,12233858-0605211,,STAR,gri,rpm,1.600,3.400,-10.100,4.800,,,,,15.752,0.059,,,16.455,0.059,15.312,0.060,14.951,0.120,,,13.772,0.026,13.210,0.029,13.173,0.032,,,,,,,,,4563,110,137,4.657,0.048,0.030,-0.052,0.160,0.200,0.646,0.041,0.061,0.706,0.046,0.073,2.547,0.572,0.303,500.200,50.780,63.330,0.028,0.013,0.008,AAA-222-111-000-0-0,64.900,
228816584,12 29 39.475,-06 05 16.54,1,17.819,,,,12293947-0605165,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.439,0.076,14.642,0.102,14.428,0.117,,,,,,,,,4057,319,383,4.836,0.144,0.120,-0.225,0.250,0.300,0.430,0.121,0.141,0.488,0.126,0.202,5.857,6.240,2.711,614.800,265.700,243.000,0.029,0.016,0.008,AAB-222-111-000-0-0,41.100,0839-0241203
228816612,12 29 02.821,-06 05 13.15,1,13.413,,,420-056274,12290281-0605131,,STAR,gri,lam,3.200,2.100,0.900,2.600,,,14.223,0.050,13.470,0.060,,,13.888,0.120,13.281,0.060,13.209,0.210,,,12.188,0.026,11.854,0.023,11.792,0.021,,,,,,,,,5713,170,136,4.021,0.156,0.104,0.155,0.100,0.120,1.668,0.265,0.281,1.124,0.095,0.068,0.214,0.137,0.070,824.000,111.700,121.100,0.026,0.010,0.005,AAA-222-111-000-0-0,21.800,
228816672,12 24 11.236,-06 05 04.02,1,14.624,,,420-056155,12241124-0605038,,STAR,gri,rpm,17.000,3.300,-78.400,4.200,,,16.659,0.060,15.178,0.030,,,15.956,0.090,14.582,0.060,14.053,0.050,,,12.558,0.026,11.897,0.023,11.726,0.027,,,,,,,,,4012,64,96,4.856,0.040,0.056,-0.179,0.150,0.180,0.417,0.056,0.043,0.474,0.058,0.048,6.285,1.271,1.429,154.400,27.000,16.790,0.022,0.018,0.006,AAA-222-111-000-0-0,28.500,
228816737,12 30 19.538,-06 04 54.06,1,11.016,,,420-056312,12301952-0604540,,STAR,gri,rav,-33.400,0.900,0.200,1.300,,,11.508,0.050,10.991,0.040,,,11.316,0.120,10.891,0.060,10.887,0.200,,,10.019,0.024,9.790,0.022,9.709,0.019,,,,,,,,,6213,150,150,4.252,0.095,0.133,-0.070,0.120,0.140,1.297,0.247,0.152,1.158,0.093,0.093,0.474,0.188,0.177,262.100,56.950,34.340,0.026,0.013,0.006,AAA-222-111-000-0-0,66.900,
228816765,12 25 54.297,-06 04 49.49,1,16.245,,,,12255429-0604494,,STAR,JHK,rpm,14.000,5.000,-6.000,3.000,,,,,,,,,,,,,,,,,13.943,0.029,13.309,0.029,13.069,0.034,,,,,,,,,3847,260,216,4.895,0.095,0.095,-0.092,0.200,0.240,0.377,0.096,0.090,0.412,0.113,0.113,7.111,4.030,2.572,247.600,87.930,64.890,0.026,0.014,0.006,AAA-222-111-000-0-0,36.800,0839-0240641
228816853,12 24 56.886,-06 04 37.32,1,15.255,,,420-056171,12245688-0604372,,STAR,gri,rpm,-23.600,3.700,-7.300,4.800,,,16.184,0.080,15.373,0.050,,,15.745,0.110,15.154,0.050,15.045,0.190,,,13.954,0.035,13.488,0.035,13.454,0.042,,,,,,,,,5230,206,206,4.577,0.060,0.050,-0.422,0.300,0.420,0.741,0.079,0.085,0.758,0.081,0.081,1.819,0.514,0.341,724.300,107.300,93.460,0.029,0.015,0.007,AAA-222-111-000-0-0,74.700,
228816886,12 23 15.419,-06 04 33.29,1,14.069,,,420-056129,12231540-0604332,,STAR,gri,rpm,-0.700,3.500,-1.900,4.200,,,15.337,0.060,14.372,0.010,,,14.889,0.100,13.991,0.010,13.718,0.050,,,12.537,0.027,12.021,0.021,11.922,0.023,,,,,,,,,4836,114,76,2.855,1.650,0.550,-0.426,0.400,0.480,4.917,5.949,4.239,0.912,0.082,0.131,0.005,1.685,0.005,2528.000,1937.000,2202.000,0.030,0.022,0.008,AAA-222-111-000-0-0,35.600,
228816968,12 26 00.069,-06 04 20.42,1,12.461,,,420-056211,12260007-0604201,,STAR,gri,rpm,-9.800,1.700,0.800,2.300,,,13.563,0.060,12.665,0.030,,,13.091,0.080,12.369,0.040,12.191,0.200,,,10.941,0.024,10.462,0.026,10.372,0.019,,,,,,,,,5009,121,100,2.761,0.736,0.460,-0.564,0.400,0.400,5.541,5.183,2.678,0.939,0.202,0.056,0.004,0.033,0.003,1332.000,1041.000,653.200,0.029,0.014,0.008,AAA-222-111-000-0-0,33.400,
228817041,12 25 51.334,-06 04 08.56,1,13.732,,,420-056204,12255133-0604083,,STAR,gri,rpm,-25.900,2.400,-6.900,3.000,,,14.558,0.080,13.791,0.020,,,14.135,0.090,13.559,0.020,13.559,0.210,,,12.478,0.027,12.105,0.022,12.089,0.025,,,,,,,,,5592,167,167,4.479,0.070,0.126,-0.178,0.200,0.360,0.890,0.208,0.109,0.893,0.078,0.078,1.204,0.383,0.430,492.000,124.000,76.320,0.029,0.018,0.008,AAA-222-111-000-0-0,14.000,
228817109,12 18 48.917,-06 03 58.45,1,14.006,,,420-056028,12184891-0603583,,STAR,gri,rpm,-30.600,2.900,-33.300,3.300,,,14.900,0.090,14.198,0.030,,,14.509,0.080,13.983,0.030,13.790,0.040,,,12.852,0.024,12.442,0.024,12.457,0.026,,,,,,,,,5443,131,164,4.568,0.060,0.050,-0.621,0.300,0.360,0.738,0.077,0.070,0.748,0.083,0.052,1.796,0.475,0.319,458.700,54.790,58.080,0.027,0.014,0.005,AAA-222-111-000-0-0,26.200,
228817124,12 23 41.785,-06 03 56.00,1,16.443,,,,12234178-0603560,,STAR,JHK,rpm,4.000,15.000,-42.000,11.000,,,,,,,,,,,,,,,,,14.389,0.027,13.868,0.033,13.590,0.050,,,,,,,,,3561,169,169,5.017,0.078,0.065,-0.029,0.150,0.180,0.255,0.065,0.061,0.248,0.092,0.066,14.550,6.727,4.601,184.500,61.540,53.890,0.022,0.011,0.007,AAA-222-111-000-0-0,49.600,0839-0240223
228817128,12 16 48.082,-06 03 55.38,1,14.961,,,420-055979,12164808-0603554,,STAR,gri,rpm,-21.600,3.400,-2.400,4.200,,,16.108,0.140,15.259,0.070,,,15.648,0.090,14.909,0.020,14.667,0.010,,,13.521,0.024,13.026,0.030,12.931,0.032,,,,,,,,,4998,122,122,4.607,0.048,0.040,-0.273,0.250,0.300,0.713,0.063,0.080,0.755,0.082,0.082,2.039,0.558,0.323,555.600,60.660,75.020,0.028,0.014,0.008,AAA-222-111-000-0-0,20.800,
228817158,12 24 52.861,-06 03 50.66,1,16.648,,,,12245286-0603506,,STAR,J,rpm,10.000,3.000,2.000,5.000,,,,,,,,,,,,,,,,,15.211,0.096,14.548,0.111,14.094,0.109,,,,,,,,,4059,506,361,4.810,0.145,0.145,-0.169,0.250,0.300,0.435,0.157,0.153,0.476,0.158,0.190,5.066,6.068,2.438,552.800,327.400,236.400,0.028,0.016,0.008,ABB-222-111-000-0-0,14.800,0839-0240480
228817165,12 24 00.680,-06 03 49.39,1,13.569,,,420-056150,12240069-0603493,,STAR,gri,rpm,-18.500,2.400,2.600,2.900,,,14.593,0.100,13.777,0.020,,,14.165,0.090,13.508,0.010,13.313,0.060,,,12.303,0.026,11.872,0.022,11.821,0.026,,,,,,,,,5242,158,127,4.522,0.050,0.910,-0.139,0.200,0.440,0.835,1.527,0.068,0.877,0.073,0.061,1.419,0.376,1.362,405.700,719.000,47.440,0.030,0.013,0.008,AAA-222-111-000-0-0,43.200,
228817169,12 18 38.672,-06 03 48.97,1,14.081,,,420-056023,12183866-0603489,,STAR,gri,rpm,-52.500,3.400,-1.800,4.100,,,16.342,0.160,14.827,0.050,,,15.648,0.090,14.188,0.060,13.409,0.020,,,11.698,0.024,11.075,0.022,10.866,0.023,,,,,,,,,3755,37,75,4.924,0.048,0.040,0.057,0.120,0.120,0.352,0.042,0.045,0.383,0.053,0.053,8.578,2.422,1.606,79.860,10.160,9.011,0.017,0.009,0.005,AAA-222-111-000-0-0,27.500,
228817173,12 25 31.334,-06 03 48.40,1,14.699,,,420-056189,12253133-0603482,,STAR,gri,rpm,-42.300,3.300,31.200,4.200,,,16.812,0.080,15.278,0.020,,,16.109,0.080,14.692,0.030,14.095,0.180,,,12.445,0.028,11.758,0.029,11.575,0.021,,,,,,,,,3968,94,94,4.832,0.054,0.045,-0.035,0.150,0.120,0.441,0.053,0.047,0.502,0.056,0.067,5.614,1.389,1.113,152.400,26.000,22.210,0.023,0.011,0.006,AAA-222-111-000-0-0,36.400,
228817202,12 26 58.298,-06 03 43.44,1,8.639,,4947-638-1,420-056234,12265830-0603433,,STAR,BV,plx,-25.500,1.200,-5.300,1.400,,,9.971,0.037,8.844,0.019,,,,,,,,,,,6.967,0.023,6.369,0.040,6.262,0.020,,,,,,,,,4635,137,110,2.615,0.228,0.190,-0.080,0.160,0.280,8.487,2.396,1.589,1.212,0.283,0.177,0.002,0.002,8.856e-4,246.900,36.600,36.600,0.027,0.017,0.007,AAA-111-111-000-0-0,71.900,
228817241,12 29 12.743,-06 03 39.57,1,13.052,,,420-056278,12291274-0603395,,STAR,gri,rpm,-19.300,1.700,12.700,2.400,,,13.657,0.040,13.072,0.050,,,13.388,0.130,12.944,0.060,12.908,0.220,,,11.960,0.022,11.643,0.022,11.576,0.019,,,,,,,,,5897,175,175,4.354,0.102,0.255,-0.217,0.200,0.280,1.086,0.410,0.136,0.965,0.095,0.095,0.735,0.291,0.427,502.300,181.600,84.890,0.028,0.016,0.008,AAA-222-111-000-0-0,55.800,
228817292,12 25 14.712,-06 03 33.92,1,13.055,,,420-056182,12251471-0603338,,STAR,gri,rpm,-65.800,2.100,-1.100,2.700,,,14.009,0.070,13.263,0.020,,,13.600,0.090,12.984,0.010,12.822,0.140,,,11.735,0.028,11.277,0.026,11.196,0.026,,,,,,,,,5281,123,184,4.573,0.063,0.042,-0.317,0.250,0.450,0.749,0.076,0.101,0.784,0.088,0.106,1.789,0.624,0.294,269.600,34.850,49.450,0.022,0.014,0.004,AAA-222-111-000-0-0,34.400,
228817386,12 16 59.585,-06 03 18.55,1,17.091,,,,12165958-0603185,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.623,0.104,14.803,0.104,14.356,0.093,,,,,,,,,3785,380,316,4.943,0.130,0.156,-0.149,0.200,0.320,0.308,0.151,0.117,0.345,0.193,0.161,9.980,10.870,5.858,438.400,290.800,200.300,0.027,0.016,0.008,AAA-222-111-000-0-0,73.400,0839-0239168
228817389,12 18 11.660,-06 03 17.90,1,15.801,,,,12181165-0603178,,STAR,JHK,rpm,-32.000,1.000,6.000,0.000,,,,,,,,,,,,,,,,,13.835,0.030,13.250,0.038,13.062,0.034,,,,,,,,,3840,418,190,4.909,0.075,0.135,-0.088,0.150,0.300,0.364,0.138,0.075,0.413,0.148,0.106,7.364,4.579,3.499,227.000,121.400,56.380,0.026,0.013,0.008,AAA-222-111-000-0-0,59.000,0839-0239321
228817555,12 22 00.224,-06 02 48.13,1,11.827,,4947-666-1,420-056096,12220023-0602482,,STAR,gri,rpm,-14.500,2.600,3.200,2.700,,,12.219,0.200,11.541,0.137,,,12.235,0.080,11.784,0.010,11.652,0.030,,,10.858,0.027,10.530,0.023,10.492,0.027,,,,,,,,,5847,139,139,4.194,0.240,0.336,-0.120,0.200,0.280,1.328,0.584,0.406,1.043,0.143,0.102,0.428,0.575,0.298,360.900,177.900,102.400,0.027,0.016,0.008,AAA-222-111-000-0-0,54.700,
228817599,12 23 30.994,-06 02 40.68,1,13.584,,,420-056140,12233098-0602406,,STAR,gri,rpm,-0.400,2.100,-8.800,2.700,,,14.270,0.100,13.690,0.020,,,13.957,0.100,13.526,0.010,13.425,0.070,,,12.558,0.024,12.268,0.024,12.245,0.023,,,,,,,,,6007,144,120,4.275,0.132,0.220,-0.234,0.240,0.320,1.194,0.329,0.199,1.012,0.099,0.119,0.581,0.298,0.305,731.100,206.000,118.800,0.031,0.013,0.009,AAA-222-111-000-0-0,40.600,
228817675,12 27 17.433,-06 02 29.22,1,17.684,,,,12271743-0602292,,STAR,JHK,rpm,8.000,3.000,10.000,5.000,,,,,,,,,,,,,,,,,15.606,0.086,14.855,0.091,14.725,0.140,,,,,,,,,4110,352,293,4.795,0.126,0.105,-0.200,0.240,0.320,0.472,0.109,0.119,0.517,0.124,0.145,4.794,3.422,1.734,724.400,268.700,228.300,0.029,0.016,0.008,AAB-222-111-000-0-0,13.300,0839-0240861
228817677,12 28 06.149,-06 02 28.90,1,14.268,,,420-056254,12280615-0602290,,STAR,gri,lam,-9.800,3.400,-8.000,4.200,,,15.487,0.060,14.369,0.020,,,14.984,0.130,14.099,0.080,13.961,0.280,,,12.583,0.026,12.062,0.024,11.952,0.024,,,,,,,,,4831,95,57,3.341,0.210,0.105,-0.099,0.080,0.160,3.533,0.477,0.648,1.028,0.155,0.033,0.023,0.022,0.008,1665.000,327.500,273.700,0.029,0.022,0.007,AAA-222-111-000-0-0,20.500,
228817682,12 24 38.768,-06 02 28.42,1,14.338,,,420-056166,12243877-0602282,,STAR,gri,rpm,-32.600,3.400,4.400,4.100,,,15.677,0.070,14.637,0.010,,,15.201,0.080,14.217,0.020,13.968,0.040,,,12.782,0.023,12.230,0.023,12.137,0.026,,,,,,,,,4747,75,94,4.635,0.024,0.024,-0.131,0.200,0.160,0.688,0.031,0.044,0.735,0.047,0.056,2.258,0.311,0.208,358.900,12.960,29.620,0.025,0.015,0.004,AAA-222-111-000-0-0,58.000,
228817694,12 26 28.085,-06 02 26.38,1,9.253,60702,4947-640-1,420-056226,12262808-0602262,,STAR,gri,plx,-21.740,1.460,-4.640,1.240,1.780,1.500,10.940,0.091,9.557,0.034,,,10.374,0.030,8.955,0.040,8.773,0.060,,,6.701,0.023,5.915,0.034,5.679,0.016,,,,,,,,,4015,47,63,1.423,0.180,0.288,-0.043,0.200,0.320,35.177,10.056,6.820,1.222,0.236,0.197,2.774e-5,2.216e-5,1.690e-5,561.800,473.400,473.400,0.032,0.024,0.010,AAA-111-111-000-0-0,27.800,
