EPIC,RA,Dec,Data Availability,KepMag,HIP,TYC,UCAC,2MASS,SDSS,Object type,Kepflag,stpropflag,pmra,e_pmra,pmdec,e_pmdec,plx,e_plx,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,Teff,ep_teff,em_teff,logg,ep_logg,em_logg,[Fe/H],ep_[Fe/H],em_[Fe/H],Radius,ep_rad,em_rad,mass,ep_mass,em_mass,rho,ep_rho,em_rho,Distance,ep_d,em_d,E(B-V),ep_E(B-V),em_E(B-V)
212130755,08 50 49.611,+22 38 00.73,1,13.851,,,564-044808,08504960+2238007,,STAR,gri,rpm,10,1.7,9.8,1.6,,,14.81,0.02,14.08,0.02,,,14.397,0.02,13.836,0.03,13.616,0.03,,,12.637,0.023,12.201,0.023,12.094,0.027,5363,126,126,4.462,0.114,1.045,-0.569,0.4,0.48,0.933,1.971,0.195,0.874,0.062,0.099,1.073,0.667,1.042,552.4,1092,136.8,0.029,0.013,0.008
212130761,08 48 27.778,+22 38 01.04,1,15.156,,,,08482777+2238010,6597-301-3-0248-0240,EXTENDED,gri,,2,2,1,2,,,,,,,18.095,0.028,16.141,0.004,15.174,0.003,14.734,0.003,14.39,0.006,14.528,0.074,13.953,0.105,13.517,0.083,,,,,,,,,,,,,,,,,,,,,,,,
212130773,08 23 48.660,+22 38 02.48,1,14.467,,,564-043549,08234865+2238024,4508-301-6-0093-0129,STAR,BV,rpm,15.6,3.1,-18.6,3.4,,,15.584,0.06,14.627,0.041,,,15.17,0.041,,,,,,,12.871,0.021,12.388,0.026,12.26,0.022,5017,150,150,4.604,0.025,0.05,-0.189,0.2,0.28,0.727,0.07,0.049,0.784,0.076,0.063,1.972,0.261,0.369,421.4,56.45,36.19,0.03,0.01,0.007
212130800,08 57 50.215,+22 38 04.33,1,17.186,,,,,5038-301-5-0060-0366,EXTENDED,gri,,3,3,4,3,,,,,,,18.828,0.063,17.708,0.018,17.222,0.017,16.962,0.024,16.91,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212130805,08 27 14.724,+22 38 04.69,1,9.479,,1941-1639-1,564-043757,08271472+2238046,,STAR,gri,plx,-13.4,1.2,6,1.2,,,11.235,0.096,9.838,0.038,,,10.631,0.03,9.456,0.04,8.985,0.06,,,7.555,0.021,6.875,0.017,6.725,0.018,4229,67,50,1.764,0.12,0.192,-0.095,0.15,0.21,24.699,3.974,2.888,1.284,0.297,0.212,8.13E-05,4.70E-05,3.35E-05,1193,477.4,477.4,0.034,0.01,0.007
212130814,08 58 04.734,+22 38 05.28,1,12.106,,1950-161-1,564-045073,08580472+2238052,,STAR,gri,rpm,-10.1,1.8,-14.6,2,,,13.413,0.586,11.645,0.197,,,12.514,0.05,12.069,0.04,11.931,0.02,,,11.082,0.021,10.806,0.021,10.749,0.018,5994,145,121,4.228,0.18,0.252,-0.054,0.15,0.21,1.31,0.455,0.288,1.111,0.096,0.115,0.414,0.402,0.231,414.6,130.7,99.38,0.031,0.011,0.006
212130875,08 36 57.608,+22 38 09.74,1,12.063,,,564-044222,08365760+2238098,,STAR,BV,rpm,-25.3,0.8,-20.4,1.1,,,12.942,0.041,12.218,0.03,,,,,,,,,,,10.954,0.022,10.668,0.025,10.559,0.024,6001,173,208,4.295,0.12,0.24,-0.203,0.25,0.25,1.165,0.354,0.178,1.027,0.118,0.098,0.558,0.385,0.304,357.4,111.2,74.04,0.03,0.01,0.007
212130879,08 53 27.458,+22 38 10.01,1,19.705,,,,,5038-301-6-0053-0321,STAR,gri,,-7,3,-3,3,,,,,,,19.561,0.029,19.436,0.011,19.794,0.018,20.099,0.035,20.385,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212130896,08 56 55.950,+22 38 11.28,1,12.996,,,564-045035,08565594+2238112,,STAR,gri,lam,7.6,3,-4.2,1.1,,,13.645,0.03,13.097,0.02,,,13.32,0.06,12.969,0.04,12.858,0.03,,,12.081,0.021,11.84,0.023,11.793,0.018,6131,123,123,4.172,0.15,0.125,-0.221,0.12,0.15,1.375,0.252,0.251,1.096,0.103,0.103,0.373,0.275,0.138,700.4,124.4,124.8,0.034,0.013,0.008
212130922,08 30 01.405,+22 38 12.60,1,18.613,,,,08300140+2238125,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,16.308,0.114,15.626,0.131,15.433,0.156,3997,555,396,4.876,0.155,0.186,-0.246,0.25,0.35,0.406,0.181,0.164,0.455,0.183,0.22,6.539,7.603,3.515,859.9,607.2,407,0.032,0.011,0.007
212130982,08 58 02.114,+22 38 17.50,1,13.501,,,564-045071,08580211+2238174,,STAR,gri,rpm,-0.5,2.8,-9.7,2,,,13.967,0.31,13.548,0.24,,,13.705,0.28,13.433,0.19,13.344,0.16,,,12.646,0.023,12.38,0.021,12.318,0.02,6111,150,150,4.25,0.13,0.182,-0.231,0.2,0.28,1.249,0.331,0.193,1.055,0.118,0.118,0.487,0.303,0.24,840.4,207.9,166.7,0.034,0.011,0.008
212130995,08 30 21.774,+22 38 19.18,1,16.498,,,,08302177+2238191,,STAR,J,col,,,,,,,,,,,,,,,,,,,,,15.072,0.064,14.479,0.077,14.019,0.071,3625,325,278,5.008,0.105,0.126,-0.096,0.16,0.24,0.268,0.117,0.082,0.273,0.168,0.105,12.89,10.84,6.691,265,195.5,97.79,0.027,0.01,0.008
212131000,08 30 40.426,+22 38 19.48,1,18.671,,,,,4508-301-4-0102-0179,STAR,gri,,-6,3,-39,3,,,,,,,18.523,0.017,18.4,0.007,18.762,0.01,19.044,0.013,19.314,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212131001,08 27 55.860,+22 38 19.49,1,10.462,,1941-1419-1,564-043792,08275585+2238195,,STAR,gri,rpm,-6,1.3,-9.3,1.4,,,11.767,0.14,10.811,0.079,,,11.335,0.03,10.434,0.04,10.088,0.06,,,8.878,0.029,8.327,0.027,8.187,0.027,4682,76,76,2.457,0.231,0.105,-0.152,0.15,0.18,11.184,0.933,2.507,1.273,0.248,0.213,9.29E-04,0.001,2.62E-04,901,86.02,172.7,0.034,0.01,0.007
212131004,08 52 20.314,+22 38 19.65,1,14.439,,,564-044857,08522030+2238197,5045-301-6-0152-0073,STAR,gri,lam,-5.6,2.8,-9.5,2.1,,,15.551,0.03,14.713,0.01,,,15.123,0.03,14.406,0.02,14.146,0.01,,,13.027,0.023,12.529,0.021,12.409,0.017,5135,141,80,3.734,0.055,0.055,-0.261,0.12,0.12,2.292,0.233,0.182,1.046,0.126,0.07,0.085,0.021,0.017,1469,153.6,116.9,0.035,0.011,0.007
212131016,08 28 06.884,+22 38 20.26,1,13.472,,,564-043804,08280688+2238203,,STAR,gri,rpm,-46,3.1,-29.7,2.7,,,15.431,0.05,14.002,0.036,,,14.873,0.039,13.447,0.043,12.872,0.063,,,11.485,0.02,10.804,0.022,10.666,0.018,3983,47,63,4.835,0.02,0.04,0.01,0.1,0.08,0.448,0.039,0.02,0.511,0.04,0.025,5.46,0.527,0.834,104.3,10.43,5.38,0.014,0.005,0.003
212131067,08 41 10.334,+22 38 23.68,1,14.895,,,564-044412,08411033+2238235,,STAR,gri,lam,6.4,2.6,-9.6,2.9,,,15.488,0.05,14.779,0.01,,,15.061,0.03,14.547,0.01,14.824,0.73,,,13.357,0.023,12.942,0.023,12.824,0.03,5531,133,133,4.514,0.04,0.048,-0.153,0.12,0.15,0.859,0.074,0.057,0.897,0.053,0.064,1.346,0.217,0.221,694.9,85.51,64.05,0.033,0.011,0.008
212131093,08 38 46.039,+22 38 24.84,1,10.824,,1942-768-1,564-044314,08384603+2238249,,STAR,gri,plx,0,1.2,-18,1.2,,,11.226,0.074,10.756,0.072,,,10.82,0.01,10.485,0.03,10.826,0.74,,,9.622,0.021,9.428,0.023,9.327,0.016,6382,128,102,3.904,0.085,0.102,-0.006,0.12,0.12,2.192,0.367,0.265,1.511,0.109,0.13,0.126,0.052,0.037,385.9,53.83,53.83,0.03,0.011,0.007
212131114,08 38 48.277,+22 38 26.25,1,16.129,,,564-044319,08384826+2238268,4508-301-2-0113-0097,STAR,JHK,rpm,26,8,-174,8,,,,,,,,,,,,,,,,,14.421,0.03,14.002,0.036,13.731,0.044,3149,429,501,5.162,0.085,0.085,-0.165,0.2,0.36,0.157,0.045,0.041,0.133,0.055,0.046,31.85,18.63,11.75,87.58,34.72,28.91,0.014,0.008,0.005
212131143,08 33 32.634,+22 38 28.80,1,14.507,,,564-044069,08333263+2238288,4508-301-3-0106-0060,STAR,JHK,rpm,26.4,2.1,5.5,2.3,,,,,,,,,,,,,,,,,12.708,0.025,12.068,0.021,11.987,0.02,4427,107,188,4.7,0.063,0.035,-0.085,0.15,0.18,0.588,0.048,0.069,0.651,0.056,0.067,3.093,0.91,0.46,268.2,28.59,44.7,0.026,0.008,0.006
212131150,08 50 54.520,+22 38 29.27,1,11.89,,,564-044816,08505451+2238292,,STAR,gri,rpm,3,0.7,12.9,1,,,12.28,0.03,11.913,0.02,,,12.029,0.03,11.843,0.02,11.8,0.03,,,11.097,0.023,10.971,0.027,10.945,0.02,6895,198,85,4.112,0.154,0.132,-0.052,0.12,0.12,1.72,0.372,0.306,1.456,0.214,0.119,0.253,0.221,0.092,605.6,147.7,100.7,0.034,0.013,0.009
212131156,08 43 57.774,+22 38 29.76,1,16.333,,,564-044537,08435779+2238301,6597-301-4-0241-0280,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,14.54,0.037,13.987,0.04,13.821,0.049,3972,814,339,4.855,0.162,0.243,-0.191,0.24,0.32,0.401,0.242,0.151,0.439,0.279,0.174,5.93,7.844,3.711,378.6,383.4,170.7,0.03,0.011,0.009
212131225,08 24 36.000,+22 38 33.87,1,15.881,,,564-043599,08243599+2238339,4508-301-6-0094-0316,STAR,JHK,rpm,-1.8,3.1,-7.1,3.4,,,,,,,,,,,,,,,,,13.706,0.024,13.04,0.026,12.871,0.023,4151,196,235,4.778,0.065,0.078,-0.044,0.15,0.21,0.504,0.085,0.073,0.567,0.096,0.08,4.227,1.541,1.129,323,79.9,64.05,0.03,0.01,0.007
212131226,08 56 04.312,+22 38 33.89,1,12.74,,,564-045000,08560431+2238338,,STAR,gri,rpm,-32,1.1,-8.7,1.2,,,13.896,0.04,12.978,0.03,,,13.41,0.06,12.7,0.04,12.453,0.02,,,11.42,0.022,10.967,0.021,10.904,0.019,5114,163,81,4.574,0.035,0.056,-0.081,0.2,0.4,0.781,0.06,0.077,0.85,0.052,0.103,1.745,0.329,0.327,243.2,36.16,31.48,0.026,0.009,0.004
212131266,08 48 11.591,+22 38 37.06,1,13.465,,,564-044729,08481158+2238370,,STAR,gri,rpm,-9.1,2.5,-35.9,1.6,,,14.169,0.05,13.489,0.05,,,13.793,0.03,13.287,0.05,13.324,0.45,,,12.232,0.024,11.873,0.033,11.787,0.019,5658,169,169,4.486,0.075,0.165,-0.292,0.2,0.44,0.883,0.199,0.119,0.884,0.057,0.125,1.24,0.452,0.532,437.5,110.7,65.12,0.032,0.02,0.007
212131320,08 29 42.085,+22 38 40.99,1,17.958,,,,08294208+2238409,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.427,0.117,15.905,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,
212131404,08 57 04.442,+22 38 46.67,1,12.308,,,564-045038,08570443+2238466,,STAR,gri,rpm,-13.3,1.1,-3.3,0.6,,,13.076,0.03,12.444,0.01,,,12.718,0.05,12.284,0.04,12.133,0.04,,,11.309,0.021,11.055,0.023,10.968,0.018,6060,143,119,4.163,0.185,0.222,-0.089,0.16,0.24,1.423,0.442,0.287,1.133,0.15,0.125,0.347,0.306,0.185,490,172.2,108.8,0.033,0.01,0.007
212131429,08 58 10.043,+22 38 48.63,1,15.044,,,564-045081,08581004+2238485,5038-301-5-0060-0073,STAR,gri,rpm,-40.4,8.5,-14,7.1,,,16.506,0.07,15.46,0.08,,,15.997,0.06,15.006,0.05,14.636,0.08,,,13.403,0.024,12.844,0.026,12.766,0.023,4620,112,112,4.66,0.042,0.03,-0.185,0.16,0.28,0.637,0.044,0.065,0.694,0.051,0.071,2.581,0.551,0.333,422.3,36.49,46.27,0.03,0.013,0.007
212131450,08 43 14.203,+22 38 50.07,1,12.501,,1942-977-1,564-044507,08431421+2238498,,STAR,gri,plx,-3.7,2.3,-14.7,2.5,,,12.468,0.271,11.845,0.21,,,12.847,0.01,12.272,0.01,12.352,0.58,,,11.046,0.02,10.611,0.022,10.559,0.018,5429,107,107,4.478,0.055,0.737,-0.177,0.2,0.48,0.913,1.305,0.098,0.906,0.101,0.063,1.226,0.265,1.13,326.6,87.77,87.77,0.028,0.008,0.008
212131462,08 36 50.219,+22 38 51.13,1,16.357,,,564-044215,08365022+2238510,,STAR,BV,rpm,-3.7,3.1,-1.4,3,,,17.445,0.13,16.569,0.082,,,,,,,,,,,14.879,0.031,14.316,0.036,14.268,0.052,4738,189,227,4.635,0.054,0.045,-0.213,0.2,0.32,0.665,0.066,0.071,0.725,0.07,0.084,2.324,0.615,0.413,913.6,140.2,143.8,0.033,0.011,0.007
212131533,08 55 28.930,+22 38 56.51,1,11.848,,,564-044968,08552893+2238564,,STAR,gri,rpm,-8.6,4.5,8.3,1.1,,,12.92,0.03,12.087,0.01,,,12.457,0.06,11.838,0.04,11.587,0.02,,,10.558,0.02,10.17,0.024,10.048,0.022,5271,127,127,3.106,1.044,0.87,-0.692,0.6,0.36,3.524,5.918,2.444,0.915,0.224,0.034,0.012,0.444,0.011,786.3,1198,527.4,0.032,0.014,0.009
212131548,08 55 29.624,+22 38 57.59,1,14.132,,,564-044970,08552962+2238576,,STAR,JHK,rpm,8,3.4,-3.6,3.2,,,,,,,,,,,,,,,,,12.644,0.023,12.244,0.03,12.044,0.023,5297,224,192,4.483,0.09,1.035,-0.224,0.25,0.55,0.904,2.066,0.144,0.898,0.181,0.075,1.228,0.448,1.193,532.6,1051,118.4,0.034,0.011,0.007
212131596,08 26 26.149,+22 39 01.29,1,12.306,,,564-043710,08262615+2239013,,STAR,gri,rpm,-17.5,1.2,-4.5,1.1,,,13.09,0.041,12.47,0.031,,,12.731,0.031,12.271,0.04,12.123,0.061,,,11.342,0.02,11.017,0.022,10.978,0.022,5881,139,139,4.36,0.11,0.374,-0.135,0.18,0.24,1.086,0.616,0.172,1.027,0.115,0.096,0.715,0.367,0.525,383,202.1,73.12,0.031,0.012,0.006
212131609,08 37 07.283,+22 39 02.28,1,11.974,,1942-805-1,564-044232,08370727+2239022,,STAR,BV,plx,-19.1,2.8,-46.9,3,,,13.103,0.377,12.137,0.218,,,,,,,,,,,11.153,0.022,10.802,0.023,10.736,0.019,5766,182,227,3.906,0.161,0.115,-0.265,0.25,0.4,1.801,0.3,0.257,1.031,0.157,0.112,0.168,0.129,0.058,530.3,106.6,106.6,0.033,0.016,0.009
212131621,08 48 38.558,+22 39 03.11,1,11.753,,1943-70-1,564-044739,08483853+2239028,,STAR,gri,rpm,3.2,2,5.6,2.2,,,12.931,0.308,12.073,0.184,,,12.541,0.03,11.575,0.05,11.416,0.47,,,9.917,0.023,9.281,0.033,9.166,0.019,4559,90,90,2.366,0.19,0.494,-0.217,0.2,0.44,11.765,7.466,2.355,1.158,0.182,0.218,6.45E-04,7.53E-04,5.24E-04,1526,915,319.5,0.034,0.013,0.007
212131625,08 29 41.760,+22 39 03.85,1,10.691,,1941-1679-1,564-043877,08294176+2239036,,STAR,gri,plx,-3,1.7,-6.4,1.8,,,12.128,0.234,10.959,0.091,,,11.694,0.03,10.651,0.04,10.261,0.06,,,8.905,0.023,8.267,0.024,8.131,0.026,4415,70,70,1.964,0.325,0.39,-0.257,0.3,0.36,17.636,8.258,4.83,1.133,0.27,0.225,1.76E-04,3.32E-04,1.27E-04,3493,6123,6123,0.034,0.01,0.007
212131653,08 31 47.825,+22 39 05.89,1,16.685,,,564-043987,08314785+2239059,4517-301-3-0112-0167,EXTENDED,JHK,,-10.4,4.2,1.2,4.1,,,,,,,,,,,,,,,,,14.292,0.081,13.512,0.082,13.276,0.071,,,,,,,,,,,,,,,,,,,,,,,,
212131684,08 38 01.470,+22 39 08.43,1,14.788,,,564-044273,08380146+2239085,,STAR,gri,rpm,-4.9,2.8,-2.8,3.1,,,15.695,0.05,14.841,0.03,,,15.255,0.01,14.47,0.01,14.588,0.64,,,13.032,0.027,12.514,0.036,12.39,0.018,4932,98,98,3.447,1.216,0.76,-0.267,0.25,0.35,2.919,3.25,2.265,0.911,0.167,0.119,0.034,1.808,0.031,1731,2256,1300,0.036,0.014,0.01
212131692,08 40 06.861,+22 39 09.24,1,17.444,,,,08400686+2239092,,STAR,J,,,,,,,,,,,,,,,,,,,,,,15.952,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212131722,08 28 09.863,+22 39 11.17,1,14.627,,,564-043808,08280985+2239112,,STAR,JHK,rpm,-4.5,3,-15.4,3.4,,,,,,,,,,,,,,,,,13.224,0.023,12.725,0.023,12.669,0.023,5009,149,149,4.598,0.036,0.048,-0.232,0.25,0.3,0.73,0.074,0.056,0.793,0.073,0.073,1.952,0.315,0.369,493.9,84.78,46.56,0.031,0.01,0.008
212131808,08 57 07.796,+22 39 17.74,1,13.385,,,564-045040,08570779+2239177,,STAR,gri,rpm,-23.9,3.2,-6.7,1.6,,,14.255,0.02,13.547,0.02,,,13.857,0.06,13.348,0.03,13.182,0.02,,,12.265,0.021,11.95,0.023,11.869,0.021,5741,175,175,4.447,0.07,0.168,-0.218,0.2,0.28,0.95,0.253,0.117,0.933,0.083,0.083,1.06,0.321,0.468,482.3,153.5,62.24,0.034,0.011,0.008
212131831,08 44 27.956,+22 39 19.37,1,16.061,,,,,6597-301-4-0242-0210,EXTENDED,gri,,6,2,-5,2,,,,,,,17.464,0.028,16.457,0.005,16.068,0.005,15.891,0.006,15.746,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212131861,08 55 50.931,+22 39 21.90,1,17.26,,,,08555093+2239218,,STAR,JHK,col,,,,,,,,,,,,,,,,,,,,,15.538,0.062,14.943,0.075,14.843,0.093,4182,551,459,4.793,0.174,0.145,-0.242,0.25,0.35,0.478,0.165,0.181,0.529,0.158,0.221,4.282,6.278,2.035,716.4,426.9,307.6,0.033,0.011,0.008
212131868,08 33 49.713,+22 39 22.32,1,17.085,,,,08334971+2239223,4508-301-3-0106-0105,STAR,gri,col,,,,,,,,,,,21.431,0.1,18.836,0.009,17.476,0.006,16.334,0.005,15.739,0.007,14.404,0.034,13.9,0.047,13.679,0.052,3373,33,40,5.083,0.024,0.024,0.099,0.12,0.08,0.201,0.016,0.01,0.183,0.018,0.013,21.65,2.641,2.793,134.2,17,10.96,0.017,0.005,0.003
212131927,08 41 52.557,+22 39 27.01,1,12.668,,,564-044445,08415255+2239270,,STAR,gri,rpm,-2.2,1.4,-6.6,1.6,,,13.683,0.01,12.732,0.01,,,13.167,0.01,12.427,0.01,12.453,0.58,,,11.016,0.02,10.495,0.021,10.442,0.019,4941,58,77,2.814,0.48,0.576,-0.501,0.2,0.4,5.919,4.892,2.336,0.983,0.158,0.099,0.004,0.017,0.004,1402,1027,515.2,0.033,0.013,0.007
212131930,08 55 21.415,+22 39 27.27,1,14.11,,,564-044964,08552141+2239273,,STAR,gri,rpm,-8.8,2.1,-0.8,1.6,,,15.337,0.05,14.423,0.01,,,14.861,0.05,14.09,0.04,13.789,0.05,,,12.611,0.025,12.09,0.021,12.016,0.025,4926,78,78,3.252,1.216,0.76,-0.307,0.25,0.45,3.439,4.155,2.734,0.938,0.168,0.14,0.023,1.346,0.021,1705,2051,1354,0.034,0.009,0.009
212131956,08 31 41.772,+22 39 28.83,1,17.302,,,564-043978,08314178+2239287,4508-301-4-0104-0323,EXTENDED,JHK,,-0.1,5.6,-1.2,5.4,,,,,,,,,,,,,,,,,14.83,0.072,14.059,0.071,13.784,0.062,,,,,,,,,,,,,,,,,,,,,,,,
212131959,08 40 42.038,+22 39 28.88,1,18.091,,,,08404203+2239288,,STAR,J,,,,,,,,,,,,,,,,,,,,,,16.548,0.136,15.804,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,
212131983,08 52 17.041,+22 39 29.75,1,14.396,,,564-044855,08521703+2239298,,STAR,gri,rpm,11.5,1.7,-47,2.1,,,15.59,0.04,14.719,0.04,,,15.121,0.02,14.355,0.02,14.085,0.02,,,12.988,0.025,12.456,0.031,12.356,0.018,4883,114,95,4.661,0.078,0.03,-0.532,0.18,0.42,0.626,0.045,0.088,0.67,0.053,0.084,2.58,1.115,0.359,366.1,51.15,55.21,0.031,0.008,0.008
212132002,08 37 09.606,+22 39 30.51,1,14.066,,,564-044234,08370960+2239305,4517-301-2-0119-0132,STAR,BV,rpm,-9.7,6.6,-1.8,2.4,,,15.326,0.02,14.256,0.037,,,,,,,,,,,12.201,0.022,11.629,0.023,11.561,0.019,4787,95,95,2.987,1.664,0.768,-0.413,0.4,0.48,4.826,6.352,4.235,0.89,0.154,0.128,0.005,2.151,0.005,1990,1819,1741,0.031,0.011,0.009
212132026,08 29 15.739,+22 39 32.72,1,12.91,,,564-043859,08291574+2239327,,STAR,gri,rpm,-5.4,1.1,-27.2,3.1,,,13.774,0.044,13.097,0.032,,,13.406,0.032,12.879,0.041,12.697,0.062,,,11.768,0.022,11.409,0.022,11.347,0.017,5612,170,136,4.479,0.05,0.44,-0.138,0.2,0.32,0.934,0.704,0.107,0.947,0.058,0.093,1.161,0.3,0.907,375.4,268.9,55.15,0.031,0.011,0.007
212132034,08 56 49.194,+22 39 33.75,1,12.593,,,564-045031,08564919+2239336,,STAR,gri,lam,42.2,1.6,-16.5,1.7,,,13.82,0.03,12.879,0.03,,,13.337,0.06,12.554,0.04,12.274,0.03,,,11.187,0.023,10.69,0.023,10.589,0.019,4953,148,148,4.603,0.03,0.025,-0.058,0.09,0.15,0.729,0.041,0.047,0.801,0.041,0.058,1.989,0.243,0.216,193.6,19.17,20.74,0.024,0.005,0.006
212132092,08 45 39.604,+22 39 38.31,1,17.649,,,,08453960+2239383,,STAR,JHK,rpm,10,1,2,2,,,,,,,,,,,,,,,,,15.233,0.074,14.645,0.087,14.319,0.093,4102,570,407,4.792,0.18,0.15,-0.176,0.2,0.28,0.453,0.161,0.157,0.523,0.162,0.194,4.54,5.439,2.185,625.1,391,276.2,0.032,0.011,0.008
212132195,08 23 56.896,+22 39 46.96,1,11.67,,,564-043555,08235691+2239467,,STAR,gri,rpm,-127.7,0.8,44.4,1.6,,,13.046,0.041,12.025,0.03,,,12.556,0.031,11.622,0.04,11.29,0.06,,,10.128,0.02,9.566,0.024,9.501,0.023,4689,56,74,4.633,0.048,0.02,-0.058,0.15,0.24,0.686,0.024,0.072,0.749,0.038,0.076,2.255,0.551,0.135,103,10.72,15.08,0.015,0.004,0.004
212132265,08 53 18.994,+22 39 51.27,1,11.656,,1943-2150-1,564-044892,08531898+2239512,,STAR,gri,plx,-26.3,1.4,-8.8,1.7,,,12.237,0.269,11.461,0.157,,,12.024,0.03,11.638,0.03,11.498,0.04,,,10.729,0.022,10.441,0.02,10.441,0.022,6018,120,120,4.411,0.04,0.072,-0.378,0.3,0.36,1.005,0.107,0.097,0.925,0.153,0.096,0.908,0.184,0.206,246.1,29.5,29.5,0.027,0.007,0.008
212132267,08 44 12.030,+22 39 51.43,1,14.07,,,564-044544,08441202+2239514,,STAR,gri,lam,-5.5,2.5,-4.7,2,,,15.088,0.04,14.141,0.02,,,14.588,0.01,13.811,0.01,13.848,0.64,,,12.328,0.022,11.827,0.023,11.739,0.023,4915,78,59,3.19,0.154,0.11,-0.322,0.12,0.12,4.226,0.716,0.724,1.107,0.103,0.124,0.013,0.009,0.004,1859,341.4,331.9,0.035,0.013,0.008
212132309,08 50 50.798,+22 39 54.55,1,11.92,,1943-104-1,564-044809,08505079+2239546,,STAR,gri,rpm,-9.1,1.8,-1.7,2,,,12.776,0.311,11.833,0.181,,,12.409,0.03,11.888,0.02,11.711,0.02,,,10.785,0.023,10.463,0.025,10.393,0.019,5684,113,90,3.955,0.528,0.144,-0.102,0.16,0.2,1.79,0.461,0.891,1.048,0.148,0.106,0.178,0.998,0.074,441.5,112.3,200.2,0.031,0.013,0.006
212132346,08 52 51.590,+22 39 57.32,1,14.429,,,564-044866,08525157+2239573,,STAR,gri,rpm,22.9,2.1,-24.9,2.3,,,15.893,0.09,14.816,0.01,,,15.371,0.03,14.372,0.048,14.026,0.02,,,12.737,0.023,12.134,0.027,12.032,0.023,4548,92,74,4.679,0.036,0.042,-0.167,0.25,0.25,0.617,0.065,0.042,0.675,0.072,0.051,2.793,0.414,0.491,288.7,37.63,24.19,0.027,0.011,0.006
212132358,08 44 59.908,+22 39 58.15,1,13.194,,,564-044584,08445990+2239581,,STAR,gri,lam,-8.4,1.5,-40,2,,,13.724,0.01,13.138,0.04,,,13.381,0.01,12.956,0.02,13.114,0.58,,,11.898,0.02,11.562,0.024,11.511,0.019,5866,140,116,4.445,0.05,0.06,-0.319,0.15,0.15,0.949,0.075,0.069,0.917,0.087,0.062,1.032,0.223,0.183,425,41,44.47,0.031,0.011,0.007
212132360,08 50 00.855,+22 39 58.23,1,12.389,,,564-044783,08500084+2239583,,STAR,gri,rpm,-30.8,0.6,-8,1.4,,,13.033,0.02,12.506,0.02,,,12.707,0.03,12.36,0.02,12.253,0.02,,,11.481,0.024,11.231,0.031,11.17,0.024,6182,100,125,4.242,0.125,0.175,-0.533,0.25,0.35,1.201,0.297,0.202,0.919,0.151,0.068,0.478,0.28,0.227,457.2,128.8,74.28,0.029,0.012,0.006
212132376,08 57 08.224,+22 39 59.43,1,17.023,,,,,5045-301-5-0159-0161,EXTENDED,gri,,-6,3,-2,3,,,,,,,18.738,0.037,17.616,0.007,17.087,0.007,16.769,0.008,16.584,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212132514,08 39 13.712,+22 40 09.33,1,13.71,,,564-044340,08391371+2240094,,STAR,gri,rpm,-2.3,1.7,-14.4,1.9,,,14.436,0.03,13.633,0.02,,,14,0.01,13.361,0.03,13.585,0.75,,,12.065,0.02,11.585,0.022,11.499,0.02,5127,82,82,3.23,0.504,0.18,-0.839,0.54,0.14,3.646,0.85,1.346,0.896,0.018,0.018,0.015,0.065,0.007,1476,401,525.9,0.032,0.007,0.007
212132538,08 43 38.068,+22 40 11.47,1,11.409,,1942-974-1,564-044518,08433806+2240114,,STAR,gri,plx,-6.5,1.3,-7.4,1.4,,,11.674,0.092,11.228,0.101,,,11.474,0.01,11.166,0.01,11.381,0.59,,,10.333,0.025,10.121,0.025,10.061,0.02,6436,129,103,3.925,0.18,0.18,-0.029,0.12,0.15,2.079,0.624,0.48,1.436,0.215,0.18,0.157,0.153,0.088,745.9,429.8,429.8,0.032,0.011,0.007
212132657,08 42 20.471,+22 40 18.79,1,14.904,,,564-044468,08422047+2240187,,STAR,gri,rpm,-1.9,2.9,-0.9,3.1,,,15.859,0.06,14.937,0.03,,,15.327,0.043,14.704,0.01,14.723,0.64,,,13.285,0.025,12.801,0.022,12.693,0.026,5129,101,81,3.325,0.4,0.8,-0.755,0.42,0.3,3.337,5.204,1.174,0.893,0.075,0.075,0.022,0.079,0.02,2300,3086,797,0.032,0.011,0.006
